Time,Duration,Fixture,Combined,Hot,Cold
3/16 5:17:30 PM,6,Kitchen Sink,0.395,0.317,0.078
3/16 5:41:00 PM,30,Sink 4,1.561,1.252,0.309
3/16 5:42:54 PM,18,Kitchen Sink,0.954,0.765,0.189
3/16 5:44:54 PM,102,Sink 3,0.146,0.117,0.029
3/16 6:53:54 PM,36,Sink 2,0.615,0.493,0.122
3/16 6:55:54 PM,42,Kitchen Sink,1.342,1.077,0.265
3/16 6:59:36 PM,72,Kitchen Sink,0.698,0.560,0.138
3/16 7:01:36 PM,18,Kitchen Sink,0.061,0.049,0.012
3/16 7:11:54 PM,6,Kitchen Sink,1.545,1.239,0.306
3/16 10:39:42 PM,6,Sink 4,0.547,0.439,0.108
3/16 11:07:24 PM,6,Kitchen Sink,0.067,0.054,0.013
3/16 11:09:24 PM,150,Kitchen Sink,0.767,0.615,0.152
3/17 1:10:54 AM,72,DW1,1.507,1.507,0.000
3/17 1:20:42 AM,60,DW1,1.293,1.293,0.000
3/17 1:30:30 AM,66,DW1,1.507,1.507,0.000
3/17 1:40:18 AM,108,DW1,1.094,1.094,0.000
3/17 1:50:06 AM,72,DW1,1.836,1.836,0.000
3/17 5:04:36 AM,1206,Shower 1,2.178,1.747,0.431
3/17 6:32:24 AM,6,Kitchen Sink,1.379,1.106,0.273
3/17 6:34:24 AM,6,Kitchen Sink,0.051,0.041,0.010
3/17 6:49:48 AM,12,Kitchen Sink,0.758,0.608,0.150
3/17 6:51:42 AM,96,Kitchen Sink,1.059,0.849,0.210
3/17 6:53:42 AM,30,Kitchen Sink,0.284,0.228,0.056
3/17 7:36:42 AM,636,Shower 1,1.906,1.529,0.377
3/17 8:32:42 AM,6,Kitchen Sink,0.463,0.371,0.092
3/17 8:59:30 AM,204,Kitchen Sink,1.568,1.258,0.310
3/17 10:22:30 AM,18,Sink 2,1.309,1.050,0.259
3/17 10:37:48 AM,30,Kitchen Sink,0.446,0.358,0.088
3/17 11:46:48 AM,48,Kitchen Sink,1.112,0.892,0.220
3/17 11:48:48 AM,18,Kitchen Sink,2.073,1.663,0.410
3/17 11:50:42 AM,6,Sink 3,0.832,0.667,0.165
3/17 11:52:36 AM,18,Sink 3,1.776,1.424,0.352
3/17 11:54:36 AM,18,Kitchen Sink,1.263,1.013,0.250
3/17 11:56:30 AM,126,Kitchen Sink,0.05,0.040,0.010
3/17 11:59:24 AM,18,Kitchen Sink,1.364,1.094,0.270
3/17 12:16:24 PM,24,Kitchen Sink,2.304,1.848,0.456
3/17 12:18:18 PM,6,Kitchen Sink,1.757,1.409,0.348
3/17 12:20:18 PM,54,Kitchen Sink,1.933,1.550,0.383
3/17 12:50:42 PM,72,DW1,1.468,1.468,0.000
3/17 1:00:24 PM,54,DW1,1.127,1.127,0.000
3/17 1:10:12 PM,66,DW1,1.209,1.209,0.000
3/17 1:20:00 PM,54,DW1,1.749,1.749,0.000
3/17 1:54:48 PM,120,Kitchen Sink,0.856,0.687,0.169
3/17 2:04:06 PM,120,Kitchen Sink,1.48,1.187,0.293
3/17 2:29:12 PM,6,Sink 4,0.027,0.022,0.005
3/17 2:31:06 PM,24,Sink 2,0.048,0.038,0.010
3/17 2:35:48 PM,54,Kitchen Sink,2.043,1.638,0.405
3/17 2:36:12 PM,120,Kitchen Sink,1.112,0.892,0.220
3/17 4:15:36 PM,60,Kitchen Sink,0.88,0.706,0.174
3/17 4:30:42 PM,6,Kitchen Sink,1.325,1.063,0.262
3/17 5:06:18 PM,18,Sink 4,0.389,0.312,0.077
3/17 6:59:42 PM,12,Kitchen Sink,1.125,0.902,0.223
3/17 7:17:18 PM,6,Kitchen Sink,0.584,0.468,0.116
3/17 7:19:12 PM,12,Sink 2,0.487,0.391,0.096
3/17 7:21:06 PM,6,Sink 4,0.086,0.069,0.017
3/17 7:23:06 PM,12,Kitchen Sink,1.014,0.813,0.201
3/17 7:25:00 PM,48,Kitchen Sink,0.242,0.194,0.048
3/17 7:26:54 PM,6,Kitchen Sink,1.014,0.813,0.201
3/17 8:06:42 PM,36,Kitchen Sink,0.707,0.567,0.140
3/17 8:08:36 PM,6,Kitchen Sink,0.453,0.363,0.090
3/17 8:16:36 PM,66,Kitchen Sink,0.202,0.162,0.040
3/18 6:57:48 AM,42,Kitchen Sink,0.493,0.395,0.098
3/18 6:59:42 AM,42,Kitchen Sink,1.424,1.142,0.282
3/18 7:01:36 AM,6,Kitchen Sink,0.494,0.396,0.098
3/18 7:03:36 AM,6,Kitchen Sink,0.132,0.106,0.026
3/18 7:05:30 AM,78,Kitchen Sink,0.897,0.719,0.178
3/18 7:07:24 AM,54,Sink 3,1.978,1.586,0.392
3/18 7:09:24 AM,18,Sink 3,1.932,1.549,0.383
3/18 7:11:18 AM,18,Kitchen Sink,1.323,1.061,0.262
3/18 7:13:12 AM,12,Kitchen Sink,2.436,1.953,0.483
3/18 7:37:24 AM,6,Kitchen Sink,0.061,0.049,0.012
3/18 7:53:54 AM,42,Kitchen Sink,1.96,1.571,0.389
3/18 7:55:48 AM,72,Kitchen Sink,0.992,0.795,0.197
3/18 7:57:48 AM,6,Kitchen Sink,0.631,0.506,0.125
3/18 9:25:54 AM,36,Kitchen Sink,0.781,0.626,0.155
3/18 9:27:54 AM,66,Kitchen Sink,1.566,1.256,0.310
3/18 9:34:06 AM,6,Kitchen Sink,1.094,0.877,0.217
3/18 9:36:54 AM,6,Kitchen Sink,1.011,0.811,0.200
3/18 9:38:54 AM,60,Kitchen Sink,1.424,1.142,0.282
3/18 9:40:48 AM,78,Sink 4,1.248,1.001,0.247
3/18 9:42:42 AM,30,Kitchen Sink,1.28,1.026,0.254
3/18 9:44:30 AM,6,Kitchen Sink,0.007,0.006,0.001
3/18 9:44:36 AM,6,Kitchen Sink,0.763,0.612,0.151
3/18 9:52:00 AM,6,Kitchen Sink,0.103,0.083,0.020
3/18 10:15:36 AM,1260,Shower 1,1.279,1.025,0.254
3/18 10:16:06 AM,60,Kitchen Sink,1.076,0.863,0.213
3/18 11:09:18 AM,6,Kitchen Sink,1.934,1.551,0.383
3/18 11:11:18 AM,54,Kitchen Sink,0.099,0.079,0.020
3/18 11:13:12 AM,30,Kitchen Sink,0.668,0.536,0.132
3/18 11:15:06 AM,48,Kitchen Sink,1.729,1.386,0.343
3/18 11:17:06 AM,60,Kitchen Sink,1.587,1.272,0.315
3/18 11:19:00 AM,48,Sink 3,2.184,1.751,0.433
3/18 11:20:54 AM,90,Sink 2,2.087,1.673,0.414
3/18 11:22:00 AM,18,Kitchen Sink,0.708,0.568,0.140
3/18 11:22:54 AM,6,Kitchen Sink,1.11,0.890,0.220
3/18 11:23:54 AM,36,Kitchen Sink,0.199,0.160,0.039
3/18 11:24:48 AM,24,Sink 4,0.58,0.465,0.115
3/18 11:25:54 AM,30,Kitchen Sink,1.177,0.944,0.233
3/18 11:26:42 AM,6,Kitchen Sink,0.558,0.447,0.111
3/18 11:28:42 AM,72,Kitchen Sink,1.315,1.054,0.261
3/18 11:30:36 AM,12,Sink 4,0.21,0.168,0.042
3/18 11:32:30 AM,174,Kitchen Sink,0.842,0.675,0.167
3/18 11:33:00 AM,78,Sink 3,0.884,0.709,0.175
3/18 11:34:30 AM,54,Kitchen Sink,1.652,1.324,0.328
3/18 11:34:54 AM,24,Kitchen Sink,1.296,1.039,0.257
3/18 11:36:24 AM,36,Sink 4,0.312,0.250,0.062
3/18 11:36:48 AM,18,Sink 4,0.701,0.562,0.139
3/18 12:44:00 PM,6,Kitchen Sink,0.01,0.008,0.002
3/18 1:32:00 PM,72,CW,1.094,1.094,0.000
3/18 1:40:30 PM,12,Sink 2,1.067,0.855,0.212
3/18 1:54:36 PM,18,Kitchen Sink,0.052,0.042,0.010
3/18 1:56:36 PM,6,Kitchen Sink,0.38,0.305,0.075
3/18 1:58:30 PM,6,Kitchen Sink,1.02,0.818,0.202
3/18 2:00:24 PM,78,Kitchen Sink,1.375,1.102,0.273
3/18 2:02:24 PM,30,Kitchen Sink,1.551,1.244,0.307
3/18 2:27:06 PM,30,Sink 4,1.428,1.145,0.283
3/18 2:29:00 PM,12,Sink 4,2.618,2.099,0.519
3/18 2:46:18 PM,84,CW,2.617,2.617,0.000
3/18 4:54:24 PM,60,Kitchen Sink,2.19,1.756,0.434
3/18 5:40:42 PM,6,Kitchen Sink,0.517,0.415,0.102
3/18 5:52:48 PM,30,Kitchen Sink,0.297,0.238,0.059
3/18 6:07:54 PM,6,Kitchen Sink,1.206,0.967,0.239
3/18 6:09:48 PM,6,Kitchen Sink,0.52,0.417,0.103
3/18 6:09:54 PM,6,Kitchen Sink,0.62,0.497,0.123
3/18 6:11:48 PM,78,Sink 2,1.581,1.268,0.313
3/18 6:26:30 PM,120,DW1,1.304,1.304,0.000
3/18 6:36:18 PM,78,DW1,1.605,1.605,0.000
3/18 6:46:06 PM,84,DW1,1.382,1.382,0.000
3/18 6:55:54 PM,66,DW1,1.402,1.402,0.000
3/18 7:05:42 PM,66,DW1,1.378,1.378,0.000
3/18 7:15:24 PM,96,DW1,1.582,1.582,0.000
3/18 7:48:30 PM,6,Sink 2,0.461,0.370,0.091
3/18 7:55:54 PM,78,Kitchen Sink,1.657,1.329,0.328
3/18 8:02:48 PM,780,Shower 2,1.978,1.586,0.392
3/18 8:33:18 PM,552,Shower 1,1.561,1.252,0.309
3/18 8:50:18 PM,36,Kitchen Sink,0.795,0.637,0.158
3/18 8:51:48 PM,108,Kitchen Sink,0.681,0.546,0.135
3/18 8:53:42 PM,6,Kitchen Sink,0.267,0.214,0.053
3/18 9:03:54 PM,228,Shower 2,2.874,2.304,0.570
3/18 9:15:36 PM,30,Sink 4,0.266,0.213,0.053
3/18 9:22:24 PM,54,Kitchen Sink,1.745,1.399,0.346
3/18 9:34:24 PM,258,Shower 1,1.531,1.227,0.304
3/18 9:43:36 PM,6,Kitchen Sink,0.857,0.687,0.170
3/18 9:45:36 PM,6,Kitchen Sink,0.078,0.063,0.015
3/18 9:47:30 PM,12,Kitchen Sink,1.699,1.362,0.337
3/18 10:20:00 PM,114,Kitchen Sink,1.526,1.223,0.303
3/18 10:22:00 PM,24,Kitchen Sink,1.347,1.080,0.267
3/18 10:23:54 PM,42,Kitchen Sink,0.236,0.189,0.047
3/18 10:40:06 PM,6,Kitchen Sink,0.509,0.408,0.101
3/18 10:42:06 PM,12,Sink 4,0.212,0.170,0.042
3/18 10:44:00 PM,114,Sink 2,1.041,0.835,0.206
3/18 11:00:12 PM,18,Kitchen Sink,0.058,0.047,0.011
3/18 11:00:48 PM,126,Sink 3,0.106,0.085,0.021
3/18 11:02:06 PM,84,Sink 2,2.17,1.740,0.430
3/18 11:04:00 PM,42,Kitchen Sink,0.371,0.297,0.074
3/18 11:12:12 PM,66,Kitchen Sink,0.857,0.687,0.170
3/18 11:37:54 PM,60,Kitchen Sink,1.195,0.958,0.237
3/18 11:39:48 PM,6,Kitchen Sink,0.791,0.634,0.157
3/18 11:41:42 PM,30,Sink 3,1.586,1.272,0.314
3/19 5:08:54 AM,6,Kitchen Sink,0.053,0.042,0.011
3/19 5:53:18 AM,6,Kitchen Sink,0.697,0.559,0.138
3/19 6:22:00 AM,294,Shower 1,1.842,1.476,0.366
3/19 7:19:54 AM,24,Sink 3,1.895,1.519,0.376
3/19 8:19:30 AM,138,Sink 3,0.458,0.367,0.091
3/19 9:45:42 AM,12,Kitchen Sink,1.152,0.923,0.229
3/19 10:07:00 AM,30,Kitchen Sink,0.346,0.277,0.069
3/19 10:09:12 AM,102,Sink 2,0.407,0.326,0.081
3/19 10:11:06 AM,12,Kitchen Sink,1.786,1.431,0.355
3/19 10:13:06 AM,36,Sink 3,1.602,1.284,0.318
3/19 10:25:54 AM,546,Shower 1,2.454,1.967,0.487
3/19 12:15:54 PM,42,Sink 3,1.242,0.995,0.247
3/19 12:53:36 PM,60,Kitchen Sink,1.479,1.185,0.294
3/19 1:40:00 PM,30,Kitchen Sink,0.842,0.675,0.167
3/19 2:00:30 PM,30,Kitchen Sink,0.828,0.664,0.164
3/19 4:49:06 PM,24,Kitchen Sink,0.053,0.042,0.011
3/19 5:46:48 PM,24,Sink 3,1.73,1.387,0.343
3/19 6:31:12 PM,156,Kitchen Sink,1.583,1.269,0.314
3/19 6:56:00 PM,18,Kitchen Sink,0.959,0.769,0.190
3/19 6:57:54 PM,48,Kitchen Sink,1.039,0.833,0.206
3/19 6:59:48 PM,72,Kitchen Sink,1.842,1.476,0.366
3/19 7:29:24 PM,42,Kitchen Sink,0.719,0.576,0.143
3/19 8:48:54 PM,90,DW1,1.207,1.207,0.000
3/19 8:58:42 PM,78,DW1,1.233,1.233,0.000
3/19 9:08:30 PM,138,DW1,1.073,1.073,0.000
3/19 9:18:18 PM,60,DW1,1.689,1.689,0.000
3/19 9:23:48 PM,48,Kitchen Sink,0.052,0.042,0.010
3/19 9:38:36 PM,150,Kitchen Sink,1.445,1.158,0.287
3/19 9:40:30 PM,18,Sink 3,0.055,0.044,0.011
3/19 9:42:24 PM,12,Kitchen Sink,1.572,1.260,0.312
3/19 10:19:12 PM,72,DW1,1.464,1.464,0.000
3/19 10:29:00 PM,120,DW1,1.227,1.227,0.000
3/19 10:41:48 PM,42,Kitchen Sink,1.016,0.814,0.202
3/20 12:28:00 AM,6,Kitchen Sink,0.47,0.377,0.093
3/20 7:42:30 AM,66,Kitchen Sink,0.696,0.558,0.138
3/20 7:44:30 AM,6,Sink 3,0.17,0.136,0.034
3/20 8:09:30 AM,750,Shower 1,2.591,2.076,0.515
3/20 8:25:30 AM,42,Sink 4,0.887,0.711,0.176
3/20 8:39:12 AM,66,CW,1.609,1.609,0.000
3/20 8:44:24 AM,66,Sink 2,0.272,0.218,0.054
3/20 8:55:54 AM,12,Sink 2,1.37,1.098,0.272
3/20 8:57:48 AM,36,Kitchen Sink,0.858,0.687,0.171
3/20 8:59:48 AM,18,Kitchen Sink,0.786,0.630,0.156
3/20 9:01:42 AM,24,Kitchen Sink,1.352,1.083,0.269
3/20 9:21:36 AM,6,Sink 4,2.078,1.665,0.413
3/20 9:47:30 AM,42,Kitchen Sink,0.047,0.038,0.009
3/20 9:59:24 AM,24,Sink 4,2.498,2.001,0.497
3/20 1:08:30 PM,348,Shower 2,2.454,1.966,0.488
3/20 2:14:48 PM,30,Kitchen Sink,0.71,0.569,0.141
3/20 3:12:42 PM,30,Sink 3,1.494,1.197,0.297
3/20 3:59:06 PM,60,Sink 2,0.742,0.595,0.147
3/20 5:05:54 PM,60,Sink 3,1.025,0.821,0.204
3/20 5:06:18 PM,6,Sink 2,0.803,0.643,0.160
3/20 5:07:54 PM,6,Sink 2,0.678,0.543,0.135
3/20 8:40:12 PM,366,Bath 1,3.343,2.679,0.664
3/20 9:54:00 PM,24,Sink 3,1.087,0.871,0.216
3/20 9:55:54 PM,126,Kitchen Sink,0.857,0.687,0.170
3/20 9:57:54 PM,12,Kitchen Sink,1.183,0.948,0.235
3/20 9:59:48 PM,24,Sink 3,0.224,0.179,0.045
3/20 10:01:42 PM,6,Kitchen Sink,0.236,0.189,0.047
3/20 10:03:42 PM,12,Kitchen Sink,2.171,1.739,0.432
3/20 10:05:36 PM,6,Kitchen Sink,0.068,0.054,0.014
3/20 10:07:30 PM,12,Sink 2,0.779,0.624,0.155
3/20 10:09:30 PM,54,Kitchen Sink,1.536,1.231,0.305
3/21 8:06:06 AM,54,Sink 2,1.274,1.020,0.254
3/21 8:07:24 AM,6,Sink 3,0.006,0.005,0.001
3/21 8:11:54 AM,24,Sink 2,0.395,0.316,0.079
3/21 8:13:06 AM,210,Shower 1,3.614,2.895,0.719
3/21 8:13:48 AM,78,Sink 4,2.166,1.735,0.431
3/21 8:43:42 AM,258,Shower 1,2.442,1.956,0.486
3/21 9:10:36 AM,108,Kitchen Sink,2.241,1.795,0.446
3/21 9:12:36 AM,18,Kitchen Sink,0.809,0.648,0.161
3/21 9:14:30 AM,24,Sink 3,1.457,1.167,0.290
3/21 9:16:24 AM,30,Kitchen Sink,1.564,1.253,0.311
3/21 9:18:24 AM,66,Kitchen Sink,1.274,1.020,0.254
3/21 9:20:18 AM,96,Kitchen Sink,1.778,1.424,0.354
3/21 9:29:18 AM,36,Kitchen Sink,1.142,0.915,0.227
3/21 9:55:18 AM,576,Shower 1,3.031,2.428,0.603
3/21 10:59:06 AM,18,Sink 3,2.163,1.732,0.431
3/21 11:01:06 AM,24,Sink 4,2.206,1.767,0.439
3/21 11:30:54 AM,120,Sink 2,1.573,1.260,0.313
3/21 11:38:00 AM,24,Kitchen Sink,0.558,0.447,0.111
3/21 11:56:36 AM,6,Kitchen Sink,1.199,0.960,0.239
3/21 11:58:48 AM,6,Kitchen Sink,0.489,0.392,0.097
3/21 12:00:42 PM,18,Sink 2,0.776,0.622,0.154
3/21 12:48:00 PM,6,Sink 4,0.745,0.597,0.148
3/21 1:11:12 PM,42,Kitchen Sink,0.869,0.696,0.173
3/21 1:13:06 PM,66,Sink 4,1.244,0.996,0.248
3/21 1:36:30 PM,126,Kitchen Sink,1.631,1.306,0.325
3/21 1:39:42 PM,30,Sink 3,2.055,1.646,0.409
3/21 1:41:36 PM,24,Kitchen Sink,1.593,1.276,0.317
3/21 2:26:30 PM,30,Kitchen Sink,1.052,0.843,0.209
3/21 3:37:00 PM,6,Kitchen Sink,0.161,0.129,0.032
3/21 5:07:30 PM,24,Kitchen Sink,0.605,0.485,0.120
3/21 5:07:48 PM,36,Sink 4,0.566,0.453,0.113
3/21 5:09:24 PM,18,Kitchen Sink,0.56,0.449,0.111
3/21 5:09:48 PM,42,Kitchen Sink,1.884,1.509,0.375
3/21 5:30:42 PM,6,Kitchen Sink,0.345,0.276,0.069
3/21 7:11:30 PM,48,Kitchen Sink,1.84,1.474,0.366
3/21 7:14:48 PM,48,Kitchen Sink,0.286,0.229,0.057
3/21 7:16:42 PM,6,Kitchen Sink,0.611,0.489,0.122
3/21 7:32:30 PM,306,Shower 1,1.988,1.592,0.396
3/21 7:58:42 PM,6,Kitchen Sink,2.045,1.638,0.407
3/21 7:59:24 PM,6,Kitchen Sink,0.769,0.616,0.153
3/21 9:16:06 PM,102,Kitchen Sink,1.66,1.330,0.330
3/21 9:18:00 PM,6,Sink 4,0.172,0.138,0.034
3/21 10:07:00 PM,60,Sink 2,1.996,1.599,0.397
3/22 12:51:42 AM,204,Shower 2,1.814,1.452,0.362
3/22 3:13:00 AM,12,Kitchen Sink,1.008,0.807,0.201
3/22 5:26:48 AM,18,Kitchen Sink,0.79,0.633,0.157
3/22 5:28:48 AM,6,Kitchen Sink,0.005,0.004,0.001
3/22 5:30:42 AM,84,Kitchen Sink,0.375,0.300,0.075
3/22 5:32:36 AM,30,Kitchen Sink,1.012,0.810,0.202
3/22 5:34:36 AM,18,Kitchen Sink,0.915,0.733,0.182
3/22 7:05:30 AM,6,Kitchen Sink,0.001,0.001,0.000
3/22 7:47:24 AM,6,Sink 4,0.075,0.060,0.015
3/22 9:15:24 AM,102,Kitchen Sink,1.701,1.362,0.339
3/22 9:52:18 AM,42,Kitchen Sink,1.606,1.286,0.320
3/22 9:54:12 AM,42,Kitchen Sink,0.829,0.664,0.165
3/22 9:56:00 AM,48,Kitchen Sink,1.164,0.932,0.232
3/22 10:21:36 AM,66,Kitchen Sink,1.191,0.954,0.237
3/22 10:54:48 AM,540,Shower 1,2.366,1.894,0.472
3/22 2:17:48 PM,6,Kitchen Sink,0.04,0.032,0.008
3/22 2:19:42 PM,6,Kitchen Sink,0.507,0.406,0.101
3/22 2:47:18 PM,6,Kitchen Sink,0.701,0.561,0.140
3/22 3:39:30 PM,132,Kitchen Sink,1.076,0.862,0.214
3/22 4:19:24 PM,6,Kitchen Sink,0.643,0.515,0.128
3/22 4:21:18 PM,24,Kitchen Sink,1.692,1.355,0.337
3/22 5:27:36 PM,72,CW,2.857,2.857,0.000
3/22 5:32:36 PM,102,CW,2.57,2.570,0.000
3/22 5:37:36 PM,12,CW,2.807,2.807,0.000
3/22 5:42:12 PM,6,Kitchen Sink,0.871,0.697,0.174
3/22 5:47:36 PM,6,Kitchen Sink,0.543,0.435,0.108
3/22 5:52:18 PM,6,Kitchen Sink,0.168,0.135,0.033
3/22 5:54:12 PM,6,Kitchen Sink,1.827,1.463,0.364
3/22 6:51:18 PM,6,Kitchen Sink,0.519,0.416,0.103
3/22 7:16:36 PM,6,CW,1.221,1.221,0.000
3/22 7:59:48 PM,6,Kitchen Sink,0.268,0.215,0.053
3/22 8:38:00 PM,24,Kitchen Sink,1.087,0.870,0.217
3/22 9:58:24 PM,96,Kitchen Sink,1.258,1.007,0.251
3/22 9:59:54 PM,48,Kitchen Sink,1.867,1.495,0.372
3/22 10:01:48 PM,36,Kitchen Sink,1.941,1.554,0.387
3/22 10:03:48 PM,12,Kitchen Sink,1.233,0.987,0.246
3/23 7:39:00 AM,18,Kitchen Sink,1.357,1.086,0.271
3/23 7:40:54 AM,6,Kitchen Sink,0.543,0.435,0.108
3/23 7:42:54 AM,18,Kitchen Sink,1.216,0.973,0.243
3/23 7:44:48 AM,6,Kitchen Sink,1.265,1.013,0.252
3/23 7:46:42 AM,18,Sink 2,1.631,1.305,0.326
3/23 7:48:42 AM,6,Sink 4,0.158,0.126,0.032
3/23 7:50:36 AM,6,Kitchen Sink,0.915,0.732,0.183
3/23 7:51:30 AM,12,Sink 2,0.481,0.385,0.096
3/23 7:52:30 AM,24,Kitchen Sink,0.94,0.752,0.188
3/23 7:53:24 AM,48,Kitchen Sink,1.133,0.907,0.226
3/23 8:23:30 AM,18,Kitchen Sink,2.171,1.738,0.433
3/23 8:34:36 AM,12,Kitchen Sink,1.044,0.836,0.208
3/23 8:36:36 AM,24,Kitchen Sink,0.121,0.097,0.024
3/23 8:38:30 AM,36,Kitchen Sink,1.712,1.370,0.342
3/23 8:45:00 AM,66,CW,2.508,2.508,0.000
3/23 9:52:24 AM,6,Kitchen Sink,0.743,0.595,0.148
3/23 9:59:18 AM,84,CW,1.12,1.120,0.000
3/23 10:07:42 AM,6,Kitchen Sink,1.902,1.522,0.380
3/23 10:09:36 AM,90,Kitchen Sink,1.342,1.074,0.268
3/23 11:13:30 AM,78,CW,2.912,2.912,0.000
3/23 11:41:36 AM,36,Kitchen Sink,1.543,1.235,0.308
3/23 12:08:48 PM,24,Sink 2,1.349,1.080,0.269
3/23 12:29:42 PM,126,Kitchen Sink,1.252,1.002,0.250
3/23 12:43:42 PM,6,Sink 3,1.249,1.000,0.249
3/23 12:45:36 PM,12,Sink 3,1.027,0.822,0.205
3/23 1:02:12 PM,432,Bath 1,2.965,2.373,0.592
3/23 3:10:24 PM,42,Kitchen Sink,1.266,1.013,0.253
3/23 4:05:48 PM,66,Sink 3,1.401,1.121,0.280
3/23 4:06:06 PM,36,Kitchen Sink,0.443,0.355,0.088
3/23 4:08:00 PM,12,Kitchen Sink,0.937,0.750,0.187
3/23 4:09:54 PM,30,Kitchen Sink,1.282,1.026,0.256
3/23 4:19:00 PM,120,Kitchen Sink,1.238,0.991,0.247
3/23 4:26:36 PM,18,Sink 4,0.053,0.042,0.011
3/23 6:31:24 PM,72,CW,2.535,2.535,0.000
3/23 6:52:12 PM,12,Kitchen Sink,1.81,1.449,0.361
3/23 7:32:06 PM,18,Kitchen Sink,1.58,1.265,0.315
3/23 7:32:36 PM,60,Sink 3,1.458,1.167,0.291
3/23 7:34:06 PM,54,Sink 4,0.974,0.780,0.194
3/23 7:34:30 PM,6,Kitchen Sink,1.987,1.590,0.397
3/23 7:36:24 PM,30,Sink 3,0.265,0.212,0.053
3/23 7:38:00 PM,768,Shower 1,3.149,2.520,0.629
3/23 7:38:24 PM,6,Kitchen Sink,0.991,0.793,0.198
3/23 8:12:00 PM,96,Kitchen Sink,1.59,1.273,0.317
3/23 8:13:54 PM,6,Kitchen Sink,0.542,0.434,0.108
3/23 8:15:54 PM,18,Kitchen Sink,1.018,0.815,0.203
3/23 8:17:48 PM,24,Kitchen Sink,1.027,0.822,0.205
3/23 8:19:42 PM,72,Kitchen Sink,0.435,0.348,0.087
3/23 8:39:18 PM,78,CW,2.176,2.176,0.000
3/23 8:42:48 PM,60,Kitchen Sink,1.426,1.141,0.285
3/23 9:26:54 PM,36,Kitchen Sink,0.302,0.242,0.060
3/23 9:40:54 PM,216,Bath 1,2.5,2.001,0.499
3/24 2:31:06 AM,90,Sink 4,0.867,0.694,0.173
3/24 6:02:24 AM,60,Sink 4,0.214,0.171,0.043
3/24 6:04:24 AM,72,Kitchen Sink,0.441,0.353,0.088
3/24 6:06:18 AM,24,Kitchen Sink,0.727,0.582,0.145
3/24 6:08:12 AM,30,Kitchen Sink,0.907,0.726,0.181
3/24 6:53:24 AM,300,Shower 1,1.492,1.194,0.298
3/24 7:12:36 AM,30,Kitchen Sink,0.664,0.531,0.133
3/24 7:15:30 AM,426,Bath 1,5.515,4.413,1.102
3/24 7:52:12 AM,42,Kitchen Sink,1.305,1.044,0.261
3/24 8:13:00 AM,96,Kitchen Sink,0.049,0.039,0.010
3/24 8:32:48 AM,132,Kitchen Sink,0.992,0.794,0.198
3/24 8:34:42 AM,18,Sink 4,2.054,1.643,0.411
3/24 8:36:36 AM,12,Kitchen Sink,0.901,0.721,0.180
3/24 8:43:18 AM,78,Kitchen Sink,0.434,0.347,0.087
3/24 8:53:54 AM,48,Sink 4,1.32,1.056,0.264
3/24 8:55:48 AM,6,Sink 3,1.756,1.405,0.351
3/24 9:33:36 AM,12,Sink 4,1.921,1.537,0.384
3/24 9:40:24 AM,48,Kitchen Sink,1.143,0.915,0.228
3/24 9:42:00 AM,6,Kitchen Sink,0.74,0.592,0.148
3/24 10:29:12 AM,300,Shower 2,3.911,3.129,0.782
3/24 10:35:36 AM,72,Kitchen Sink,1.624,1.299,0.325
3/24 11:25:12 AM,6,Kitchen Sink,0.242,0.194,0.048
3/24 11:27:06 AM,24,Kitchen Sink,1.004,0.803,0.201
3/24 12:01:00 PM,24,Kitchen Sink,1.246,0.997,0.249
3/24 12:02:54 PM,12,Kitchen Sink,2.029,1.623,0.406
3/24 12:04:48 PM,12,Kitchen Sink,1.216,0.973,0.243
3/24 12:05:30 PM,60,Kitchen Sink,1.927,1.542,0.385
3/24 12:06:30 PM,192,Kitchen Sink,0.891,0.713,0.178
3/24 12:06:48 PM,6,Sink 4,2.887,2.310,0.577
3/24 12:08:42 PM,30,Sink 2,0.498,0.398,0.100
3/24 12:10:36 PM,54,Kitchen Sink,1.073,0.859,0.214
3/24 12:11:24 PM,12,Kitchen Sink,0.929,0.743,0.186
3/24 12:18:42 PM,72,Kitchen Sink,1.358,1.087,0.271
3/24 12:20:42 PM,6,Kitchen Sink,0.263,0.210,0.053
3/24 12:44:54 PM,78,CW,2.081,2.081,0.000
3/24 12:46:12 PM,48,Kitchen Sink,0.926,0.741,0.185
3/24 1:21:00 PM,72,Kitchen Sink,0.52,0.416,0.104
3/24 1:22:54 PM,54,Kitchen Sink,0.52,0.416,0.104
3/24 1:24:54 PM,18,Kitchen Sink,0.047,0.038,0.009
3/24 2:04:18 PM,6,Kitchen Sink,0.063,0.050,0.013
3/24 4:06:24 PM,36,Kitchen Sink,0.92,0.736,0.184
3/24 4:08:18 PM,24,Sink 4,1.578,1.263,0.315
3/24 4:10:12 PM,18,Kitchen Sink,1.252,1.002,0.250
3/24 4:12:06 PM,6,Sink 3,0.582,0.466,0.116
3/24 4:37:54 PM,18,Kitchen Sink,1.953,1.563,0.390
3/24 4:44:30 PM,72,CW,1.679,1.679,0.000
3/24 5:27:24 PM,54,Kitchen Sink,0.981,0.785,0.196
3/24 5:52:12 PM,6,Sink 3,0.728,0.582,0.146
3/24 6:40:30 PM,36,Kitchen Sink,0.607,0.486,0.121
3/24 6:44:12 PM,24,Sink 4,1.227,0.982,0.245
