Time,Duration,Fixture,Combined,Hot,Cold
1/8 11:16:30 AM,18,Kitchen Sink,1.677,1.345,0.332
1/8 11:46:54 AM,36,Kitchen Sink,1.321,1.059,0.262
1/8 11:59:18 AM,18,Kitchen Sink,0.742,0.595,0.147
1/8 12:01:12 PM,180,Kitchen Sink,0.587,0.471,0.116
1/8 12:03:06 PM,42,Kitchen Sink,2.034,1.631,0.403
1/8 12:05:00 PM,6,Kitchen Sink,0.339,0.272,0.067
1/8 12:08:06 PM,54,Kitchen Sink,1.232,0.988,0.244
1/8 12:10:00 PM,6,Kitchen Sink,2.902,2.327,0.575
1/8 12:12:00 PM,18,Kitchen Sink,1.232,0.988,0.244
1/8 12:43:00 PM,6,Kitchen Sink,0.566,0.454,0.112
1/8 12:50:54 PM,12,Kitchen Sink,1.428,1.145,0.283
1/8 12:52:48 PM,18,Kitchen Sink,1.557,1.248,0.309
1/8 12:54:48 PM,90,Kitchen Sink,1.69,1.355,0.335
1/8 12:56:42 PM,60,Kitchen Sink,1.423,1.141,0.282
1/8 12:58:36 PM,114,Kitchen Sink,1.246,0.999,0.247
1/8 2:33:24 PM,6,Kitchen Sink,1.615,1.295,0.320
1/8 2:35:18 PM,24,Kitchen Sink,2.014,1.615,0.399
1/8 5:26:30 PM,72,Sink 3,2.077,1.665,0.412
1/8 5:43:24 PM,30,Sink 4,1.334,1.070,0.264
1/8 5:45:18 PM,6,Kitchen Sink,0.717,0.575,0.142
1/8 5:47:18 PM,24,Kitchen Sink,2.367,1.898,0.469
1/8 5:49:12 PM,6,Kitchen Sink,0.29,0.233,0.057
1/8 5:50:18 PM,42,Kitchen Sink,0.768,0.616,0.152
1/8 5:57:54 PM,84,Sink 2,0.051,0.041,0.010
1/8 6:06:00 PM,24,Sink 4,0.393,0.315,0.078
1/8 6:06:24 PM,36,Kitchen Sink,0.952,0.763,0.189
1/8 6:08:00 PM,96,Kitchen Sink,1.043,0.836,0.207
1/8 6:27:24 PM,138,Sink 3,2.006,1.608,0.398
1/8 6:54:24 PM,66,Sink 4,1.159,0.929,0.230
1/8 7:43:42 PM,60,Kitchen Sink,1.016,0.815,0.201
1/8 8:32:24 PM,18,Kitchen Sink,1.051,0.843,0.208
1/8 8:52:48 PM,54,Kitchen Sink,1.441,1.155,0.286
1/8 8:57:30 PM,18,Kitchen Sink,1.922,1.541,0.381
1/8 9:47:24 PM,18,Kitchen Sink,2.464,1.976,0.488
1/8 9:58:06 PM,6,Kitchen Sink,0.954,0.765,0.189
1/8 10:56:42 PM,432,Bath 1,6.562,5.261,1.301
1/8 11:58:54 PM,402,Bath 1,5.022,4.027,0.995
1/9 1:23:18 AM,24,Sink 2,1.653,1.326,0.327
1/9 5:07:12 AM,6,Sink 4,0.681,0.546,0.135
1/9 6:30:30 AM,6,Kitchen Sink,2.374,1.904,0.470
1/9 6:47:48 AM,108,Kitchen Sink,0.713,0.572,0.141
1/9 7:33:12 AM,84,Sink 3,0.049,0.039,0.010
1/9 7:35:06 AM,18,Kitchen Sink,0.535,0.429,0.106
1/9 8:32:42 AM,12,Sink 2,0.074,0.059,0.015
1/9 8:41:06 AM,30,Kitchen Sink,1.247,1.000,0.247
1/9 9:18:12 AM,60,Sink 4,0.777,0.623,0.154
1/9 9:47:54 AM,30,Kitchen Sink,2.162,1.734,0.428
1/9 9:56:06 AM,6,Kitchen Sink,0.082,0.066,0.016
1/9 9:58:00 AM,90,Kitchen Sink,0.77,0.618,0.152
1/9 9:59:54 AM,150,Sink 4,1.12,0.898,0.222
1/9 10:01:54 AM,18,Kitchen Sink,1.349,1.082,0.267
1/9 10:13:54 AM,30,Kitchen Sink,0.114,0.091,0.023
1/9 10:15:54 AM,6,Kitchen Sink,0.15,0.120,0.030
1/9 10:17:48 AM,6,Kitchen Sink,0.708,0.568,0.140
1/9 10:20:36 AM,18,Kitchen Sink,0.597,0.479,0.118
1/9 11:06:06 AM,6,Sink 3,0.601,0.482,0.119
1/9 11:27:36 AM,24,Kitchen Sink,1.741,1.396,0.345
1/9 11:39:30 AM,78,Kitchen Sink,1.251,1.003,0.248
1/9 12:21:42 PM,6,Kitchen Sink,0.583,0.468,0.115
1/9 12:23:36 PM,48,Kitchen Sink,1.7,1.363,0.337
1/9 12:28:36 PM,96,DW1,1.24,1.240,0.000
1/9 12:38:18 PM,66,DW1,1.219,1.219,0.000
1/9 12:41:12 PM,54,Kitchen Sink,1.802,1.445,0.357
1/9 12:48:06 PM,126,DW1,1.299,1.299,0.000
1/9 12:55:54 PM,6,Kitchen Sink,0.014,0.011,0.003
1/9 12:57:48 PM,6,Kitchen Sink,1.138,0.913,0.225
1/9 12:57:54 PM,66,DW1,1.537,1.537,0.000
1/9 12:59:42 PM,36,Kitchen Sink,1.074,0.861,0.213
1/9 1:10:30 PM,54,Sink 3,1.664,1.335,0.329
1/9 2:38:00 PM,6,Kitchen Sink,0.882,0.707,0.175
1/9 3:06:24 PM,66,CW,1.863,1.863,0.000
1/9 4:02:48 PM,198,Kitchen Sink,1.71,1.371,0.339
1/9 4:04:42 PM,24,Kitchen Sink,0.806,0.646,0.160
1/9 4:06:36 PM,6,Sink 2,0.572,0.459,0.113
1/9 4:13:24 PM,84,Kitchen Sink,1.777,1.425,0.352
1/9 4:15:24 PM,42,Sink 2,0.578,0.464,0.114
1/9 4:17:18 PM,6,Kitchen Sink,0.166,0.133,0.033
1/9 5:10:24 PM,18,Kitchen Sink,0.197,0.158,0.039
1/9 5:31:36 PM,6,Kitchen Sink,0.571,0.458,0.113
1/9 5:51:42 PM,6,Kitchen Sink,0.928,0.744,0.184
1/9 6:00:24 PM,30,Kitchen Sink,2.108,1.691,0.417
1/9 6:47:00 PM,12,Kitchen Sink,1.352,1.084,0.268
1/9 7:06:36 PM,18,Kitchen Sink,1.376,1.104,0.272
1/9 7:19:36 PM,18,Sink 2,0.436,0.350,0.086
1/9 7:21:30 PM,18,Sink 2,2.328,1.867,0.461
1/9 7:23:24 PM,42,Kitchen Sink,0.047,0.038,0.009
1/9 7:25:54 PM,60,CW,1.711,1.711,0.000
1/9 7:43:06 PM,12,Sink 2,0.929,0.745,0.184
1/9 7:50:18 PM,6,Sink 3,0.353,0.283,0.070
1/9 7:52:12 PM,24,Sink 4,0.853,0.684,0.169
1/9 7:54:06 PM,18,Sink 3,1.402,1.124,0.278
1/9 7:56:06 PM,30,Kitchen Sink,0.593,0.476,0.117
1/9 7:58:00 PM,48,Kitchen Sink,1.66,1.331,0.329
1/9 8:24:18 PM,384,Bath 1,3.341,2.680,0.661
1/9 8:39:06 PM,534,Bath 1,4.02,3.224,0.796
1/9 8:51:12 PM,72,Sink 3,0.764,0.613,0.151
1/9 10:02:48 PM,42,Kitchen Sink,0.895,0.718,0.177
1/9 10:04:48 PM,36,Sink 4,1.396,1.120,0.276
1/9 10:06:42 PM,18,Sink 2,1.464,1.174,0.290
1/9 11:03:36 PM,36,Kitchen Sink,0.307,0.246,0.061
1/9 11:05:30 PM,36,Kitchen Sink,1.327,1.064,0.263
1/9 11:18:36 PM,30,Kitchen Sink,1.575,1.263,0.312
1/10 12:38:24 AM,36,Kitchen Sink,1.097,0.880,0.217
1/10 12:40:18 AM,36,Sink 3,1.912,1.534,0.378
1/10 1:12:42 AM,48,Kitchen Sink,0.806,0.647,0.159
1/10 1:14:36 AM,6,Kitchen Sink,0.322,0.258,0.064
1/10 1:16:36 AM,12,Sink 4,1.943,1.559,0.384
1/10 1:18:30 AM,36,Sink 4,1.907,1.530,0.377
1/10 1:20:24 AM,18,Sink 2,1.627,1.305,0.322
1/10 1:22:18 AM,36,Sink 4,1.403,1.126,0.277
1/10 5:00:42 AM,78,Sink 3,1.509,1.211,0.298
1/10 6:29:12 AM,1278,Shower 1,1.877,1.506,0.371
1/10 6:37:18 AM,246,Shower 2,3.185,2.555,0.630
1/10 6:37:24 AM,18,Sink 3,1.648,1.322,0.326
1/10 6:39:18 AM,102,Kitchen Sink,0.051,0.041,0.010
1/10 6:41:18 AM,24,Kitchen Sink,1.547,1.241,0.306
1/10 6:43:12 AM,126,Sink 2,1.008,0.809,0.199
1/10 7:24:00 AM,78,DW1,0.852,0.852,0.000
1/10 7:33:48 AM,108,DW1,1.101,1.101,0.000
1/10 7:35:18 AM,6,Kitchen Sink,0.305,0.245,0.060
1/10 7:38:30 AM,60,Sink 2,1.331,1.068,0.263
1/10 7:43:30 AM,84,DW1,1.328,1.328,0.000
1/10 7:53:18 AM,90,DW1,1.432,1.432,0.000
1/10 7:55:00 AM,30,Sink 2,1.59,1.276,0.314
1/10 8:03:06 AM,90,DW1,1.886,1.886,0.000
1/10 8:12:54 AM,78,DW1,0.908,0.908,0.000
1/10 8:25:42 AM,96,Kitchen Sink,2.202,1.767,0.435
1/10 8:27:12 AM,6,Kitchen Sink,0.017,0.014,0.003
1/10 8:28:42 AM,738,Shower 1,2.875,2.307,0.568
1/10 8:42:24 AM,78,Sink 3,1.371,1.100,0.271
1/10 9:57:06 AM,6,Kitchen Sink,1.744,1.399,0.345
1/10 10:13:54 AM,822,Shower 2,2.087,1.674,0.413
1/10 11:31:00 AM,132,Kitchen Sink,2.025,1.625,0.400
1/10 11:37:18 AM,6,Kitchen Sink,1.734,1.391,0.343
1/10 11:39:12 AM,6,Kitchen Sink,0.246,0.197,0.049
1/10 12:56:36 PM,54,Kitchen Sink,2.06,1.653,0.407
1/10 1:26:42 PM,6,Kitchen Sink,0.15,0.120,0.030
1/10 1:46:12 PM,6,Sink 2,0.05,0.040,0.010
1/10 1:48:06 PM,24,Kitchen Sink,1.407,1.129,0.278
1/10 1:58:24 PM,6,Sink 4,0.039,0.031,0.008
1/10 2:46:00 PM,30,Kitchen Sink,1.429,1.146,0.283
1/10 4:35:54 PM,6,CW,2.427,2.427,0.000
1/10 4:41:36 PM,36,Sink 4,1.969,1.580,0.389
1/10 4:55:12 PM,6,Sink 4,0.858,0.688,0.170
1/10 4:57:06 PM,90,Kitchen Sink,1.143,0.917,0.226
1/10 4:59:06 PM,6,Sink 4,0.235,0.189,0.046
1/10 5:05:18 PM,24,Kitchen Sink,1.474,1.183,0.291
1/10 6:30:12 PM,18,Sink 4,0.786,0.631,0.155
1/10 6:32:06 PM,42,Kitchen Sink,1.41,1.131,0.279
1/10 6:34:00 PM,6,Kitchen Sink,0.397,0.319,0.078
1/10 6:54:06 PM,270,Shower 1,1.167,0.936,0.231
1/10 7:28:18 PM,60,Kitchen Sink,1.684,1.351,0.333
1/10 7:30:12 PM,54,Kitchen Sink,1.023,0.821,0.202
1/10 7:32:06 PM,24,Sink 3,1.379,1.106,0.273
1/10 7:34:06 PM,18,Kitchen Sink,1.329,1.066,0.263
1/10 7:36:54 PM,402,Shower 1,3.375,2.708,0.667
1/10 9:23:06 PM,12,Kitchen Sink,1.133,0.909,0.224
1/10 9:28:12 PM,84,Kitchen Sink,2.138,1.715,0.423
1/10 9:48:42 PM,48,Kitchen Sink,1.554,1.247,0.307
1/10 10:14:42 PM,12,Kitchen Sink,1.32,1.059,0.261
1/10 10:16:36 PM,6,Kitchen Sink,0.072,0.058,0.014
1/10 10:18:30 PM,6,Sink 4,0.783,0.628,0.155
1/10 10:56:06 PM,48,Kitchen Sink,0.977,0.784,0.193
1/11 7:11:00 AM,6,Sink 4,1.265,1.015,0.250
1/11 8:04:18 AM,840,Shower 2,3.721,2.986,0.735
1/11 8:43:12 AM,6,Sink 2,0.328,0.263,0.065
1/11 9:02:18 AM,912,Shower 1,1.603,1.286,0.317
1/11 9:53:06 AM,18,Sink 4,1.454,1.167,0.287
1/11 9:55:00 AM,36,Kitchen Sink,0.327,0.262,0.065
1/11 9:57:00 AM,18,Sink 3,2.355,1.890,0.465
1/11 9:58:54 AM,162,Sink 3,1.252,1.005,0.247
1/11 10:16:12 AM,444,Shower 1,2.099,1.684,0.415
1/11 10:20:24 AM,12,Kitchen Sink,1.559,1.251,0.308
1/11 10:42:30 AM,72,Kitchen Sink,1.924,1.544,0.380
1/11 10:44:24 AM,36,Sink 3,1.84,1.477,0.363
1/11 10:46:18 AM,66,Sink 3,1.635,1.312,0.323
1/11 10:48:18 AM,12,Sink 2,1.568,1.258,0.310
1/11 11:59:06 AM,72,Kitchen Sink,0.14,0.112,0.028
1/11 12:01:00 PM,6,Kitchen Sink,0.886,0.711,0.175
1/11 12:08:24 PM,108,Kitchen Sink,1.727,1.386,0.341
1/11 12:10:24 PM,138,Kitchen Sink,1.246,1.000,0.246
1/11 1:46:06 PM,6,Kitchen Sink,0.143,0.115,0.028
1/11 1:48:00 PM,6,Kitchen Sink,0.334,0.268,0.066
1/11 1:49:54 PM,6,Kitchen Sink,0.345,0.277,0.068
1/11 1:51:54 PM,24,Kitchen Sink,0.183,0.147,0.036
1/11 2:46:00 PM,36,Kitchen Sink,1.014,0.814,0.200
1/11 2:47:54 PM,30,Kitchen Sink,1.335,1.071,0.264
1/11 2:51:54 PM,24,Sink 4,0.938,0.753,0.185
1/11 5:36:24 PM,12,Kitchen Sink,1.187,0.953,0.234
1/11 5:37:48 PM,72,CW,2.266,2.266,0.000
1/11 5:55:24 PM,36,Kitchen Sink,2.102,1.687,0.415
1/11 7:04:36 PM,12,Kitchen Sink,0.791,0.635,0.156
1/11 7:06:30 PM,6,Sink 4,0.154,0.124,0.030
1/11 7:08:24 PM,24,Kitchen Sink,0.642,0.515,0.127
1/11 7:09:18 PM,60,CW,3.066,3.066,0.000
1/11 7:10:24 PM,90,Sink 2,1.073,0.861,0.212
1/11 7:12:18 PM,36,Kitchen Sink,0.99,0.794,0.196
1/11 7:14:12 PM,12,Kitchen Sink,0.292,0.234,0.058
1/11 10:11:54 PM,102,Sink 4,0.619,0.497,0.122
1/11 11:23:24 PM,12,Kitchen Sink,1.13,0.907,0.223
1/11 11:48:54 PM,78,Kitchen Sink,0.051,0.041,0.010
1/12 12:49:48 AM,120,Kitchen Sink,0.904,0.726,0.178
1/12 12:51:48 AM,6,Kitchen Sink,0.079,0.063,0.016
1/12 12:53:42 AM,6,Kitchen Sink,0.393,0.315,0.078
1/12 5:22:42 AM,42,Sink 2,0.312,0.250,0.062
1/12 7:16:54 AM,12,Sink 4,0.057,0.046,0.011
1/12 7:18:48 AM,18,Kitchen Sink,1.664,1.336,0.328
1/12 7:20:42 AM,6,Kitchen Sink,0.093,0.075,0.018
1/12 7:22:42 AM,18,Sink 3,0.049,0.039,0.010
1/12 7:24:36 AM,12,Sink 4,0.597,0.479,0.118
1/12 7:57:12 AM,6,Sink 4,0.22,0.177,0.043
1/12 8:56:12 AM,36,Sink 3,1.185,0.951,0.234
1/12 8:58:06 AM,78,Kitchen Sink,1.309,1.051,0.258
1/12 9:00:00 AM,42,Kitchen Sink,0.715,0.574,0.141
1/12 9:22:48 AM,18,Kitchen Sink,1.376,1.105,0.271
1/12 9:32:30 AM,30,Kitchen Sink,1.018,0.817,0.201
1/12 9:34:30 AM,6,Sink 4,1.72,1.381,0.339
1/12 9:49:06 AM,30,Sink 2,1.569,1.259,0.310
1/12 10:52:42 AM,48,Kitchen Sink,1.947,1.563,0.384
1/12 11:37:18 AM,12,Kitchen Sink,1.098,0.881,0.217
1/12 11:41:24 AM,18,Kitchen Sink,1.212,0.973,0.239
1/12 11:43:18 AM,36,Kitchen Sink,0.857,0.688,0.169
1/12 11:45:12 AM,48,Kitchen Sink,1.044,0.838,0.206
1/12 11:46:30 AM,42,Sink 2,1.43,1.148,0.282
1/12 11:47:06 AM,6,Kitchen Sink,1.185,0.951,0.234
1/12 11:49:06 AM,6,Kitchen Sink,0.251,0.201,0.050
1/12 12:46:12 PM,6,Kitchen Sink,0.166,0.133,0.033
1/12 12:49:18 PM,18,Kitchen Sink,1.227,0.985,0.242
1/12 1:14:30 PM,108,CW,2.367,2.367,0.000
1/12 3:20:36 PM,24,Sink 3,0.046,0.037,0.009
1/12 3:22:36 PM,24,Kitchen Sink,0.43,0.345,0.085
1/12 3:24:30 PM,36,Sink 2,1.45,1.164,0.286
1/12 3:26:24 PM,36,Kitchen Sink,0.567,0.455,0.112
1/12 4:12:42 PM,78,CW,2.41,2.410,0.000
1/12 4:53:00 PM,36,Kitchen Sink,1.903,1.528,0.375
1/12 5:38:12 PM,6,Kitchen Sink,1.755,1.409,0.346
1/12 5:40:06 PM,60,Kitchen Sink,1.368,1.098,0.270
1/12 5:42:00 PM,6,Kitchen Sink,0.368,0.295,0.073
1/12 5:44:00 PM,6,Kitchen Sink,2.055,1.650,0.405
1/12 5:45:54 PM,18,Kitchen Sink,1.768,1.419,0.349
1/12 5:47:18 PM,6,Kitchen Sink,0.868,0.697,0.171
1/12 5:47:48 PM,18,Kitchen Sink,2.313,1.857,0.456
1/12 5:49:42 PM,138,Kitchen Sink,2.057,1.651,0.406
1/12 5:51:42 PM,6,Kitchen Sink,2.513,2.017,0.496
1/12 7:53:30 PM,36,Kitchen Sink,0.054,0.043,0.011
1/12 7:59:30 PM,96,Sink 4,1.043,0.837,0.206
1/12 8:01:24 PM,72,Sink 3,0.124,0.100,0.024
1/12 8:03:24 PM,36,Kitchen Sink,0.929,0.746,0.183
1/12 9:29:54 PM,24,Kitchen Sink,0.46,0.369,0.091
1/12 9:31:48 PM,18,Sink 2,1.133,0.909,0.224
1/12 10:05:18 PM,6,Kitchen Sink,0.112,0.090,0.022
1/12 10:14:48 PM,120,DW1,1.404,1.404,0.000
1/12 10:19:48 PM,6,Kitchen Sink,0.066,0.053,0.013
1/12 10:24:36 PM,72,DW1,1.245,1.245,0.000
1/12 10:34:24 PM,114,DW1,1.445,1.445,0.000
1/12 10:41:30 PM,6,Kitchen Sink,0.064,0.051,0.013
1/12 10:44:12 PM,90,DW1,1.664,1.664,0.000
1/12 10:54:00 PM,84,DW1,1.292,1.292,0.000
1/13 3:58:48 AM,6,Kitchen Sink,0.199,0.160,0.039
1/13 4:52:48 AM,210,Shower 1,2.329,1.870,0.459
1/13 6:15:30 AM,90,Kitchen Sink,0.771,0.619,0.152
1/13 7:51:54 AM,24,Kitchen Sink,1.101,0.884,0.217
1/13 8:02:18 AM,132,Kitchen Sink,1.533,1.231,0.302
1/13 8:04:12 AM,48,Sink 4,0.147,0.118,0.029
1/13 8:04:36 AM,6,Kitchen Sink,0.024,0.019,0.005
1/13 8:06:30 AM,6,Kitchen Sink,0.761,0.611,0.150
1/13 8:08:24 AM,6,Kitchen Sink,1.346,1.081,0.265
1/13 8:59:24 AM,42,Kitchen Sink,1.113,0.894,0.219
1/13 9:01:18 AM,66,Sink 4,0.465,0.373,0.092
1/13 9:29:06 AM,66,Sink 2,0.993,0.797,0.196
1/13 10:34:06 AM,168,Kitchen Sink,0.921,0.740,0.181
1/13 11:45:54 AM,6,Sink 4,0.079,0.063,0.016
1/13 11:46:06 AM,30,Kitchen Sink,0.724,0.581,0.143
1/13 11:47:54 AM,12,Sink 2,1.637,1.314,0.323
1/13 11:48:48 AM,6,Kitchen Sink,1.964,1.577,0.387
1/13 12:12:24 PM,6,Sink 3,0.788,0.633,0.155
1/13 12:23:06 PM,126,Kitchen Sink,1.288,1.034,0.254
1/13 12:25:06 PM,54,Kitchen Sink,2.306,1.852,0.454
1/13 12:27:42 PM,6,Sink 2,1.649,1.324,0.325
1/13 12:29:36 PM,36,Kitchen Sink,0.695,0.558,0.137
1/13 12:51:30 PM,60,Sink 4,1.58,1.269,0.311
1/13 12:53:30 PM,18,Sink 4,0.096,0.077,0.019
1/13 1:29:18 PM,48,Sink 3,1.867,1.499,0.368
1/13 1:32:00 PM,78,Kitchen Sink,1.838,1.476,0.362
1/13 1:33:54 PM,72,Kitchen Sink,1.313,1.054,0.259
1/13 1:35:54 PM,18,Sink 4,0.743,0.597,0.146
1/13 2:39:00 PM,12,Kitchen Sink,2.28,1.831,0.449
1/13 3:08:00 PM,90,Kitchen Sink,1.275,1.024,0.251
1/13 3:26:00 PM,30,Kitchen Sink,0.84,0.674,0.166
1/13 3:55:12 PM,1500,Shower 1,2.241,1.799,0.442
1/13 4:35:12 PM,66,Kitchen Sink,1.136,0.912,0.224
1/13 4:38:30 PM,30,Kitchen Sink,0.679,0.545,0.134
1/13 4:40:30 PM,90,Sink 4,0.82,0.658,0.162
1/13 4:42:24 PM,42,Kitchen Sink,0.048,0.039,0.009
1/13 4:49:18 PM,48,Kitchen Sink,1.785,1.433,0.352
1/13 4:51:18 PM,18,Kitchen Sink,0.902,0.724,0.178
1/13 4:51:42 PM,84,Kitchen Sink,1.428,1.147,0.281
1/13 4:53:36 PM,36,Kitchen Sink,1.719,1.380,0.339
1/13 5:25:54 PM,6,Kitchen Sink,0.593,0.476,0.117
1/13 5:27:48 PM,6,Kitchen Sink,0.006,0.005,0.001
1/13 5:29:42 PM,24,Sink 4,0.425,0.341,0.084
1/13 5:31:42 PM,54,Kitchen Sink,1.434,1.151,0.283
1/13 5:33:36 PM,6,Kitchen Sink,0.021,0.017,0.004
1/13 5:35:30 PM,18,Kitchen Sink,0.764,0.613,0.151
1/13 5:37:30 PM,18,Kitchen Sink,2.538,2.038,0.500
1/13 5:39:24 PM,6,Sink 2,1.187,0.953,0.234
1/13 5:41:18 PM,6,Sink 2,0.057,0.046,0.011
1/13 5:43:18 PM,30,Sink 3,1.226,0.984,0.242
1/13 6:13:24 PM,42,Kitchen Sink,0.927,0.744,0.183
1/13 6:15:06 PM,6,Kitchen Sink,0.442,0.355,0.087
1/13 6:15:18 PM,42,Sink 2,0.834,0.670,0.164
1/13 6:17:18 PM,6,Kitchen Sink,0.465,0.373,0.092
1/13 6:19:12 PM,48,Sink 4,1.738,1.396,0.342
1/13 6:26:30 PM,36,Kitchen Sink,2.214,1.778,0.436
1/13 6:28:24 PM,30,Kitchen Sink,1.348,1.082,0.266
1/13 6:30:18 PM,24,Kitchen Sink,0.869,0.698,0.171
1/13 6:32:18 PM,24,Kitchen Sink,1.384,1.111,0.273
1/13 6:46:54 PM,24,Kitchen Sink,1.658,1.331,0.327
1/13 7:00:18 PM,30,Kitchen Sink,0.502,0.403,0.099
1/13 7:17:54 PM,66,CW,2.176,2.176,0.000
1/13 7:49:36 PM,174,Kitchen Sink,1.646,1.322,0.324
1/13 7:51:30 PM,6,Sink 4,0.359,0.288,0.071
1/13 7:59:24 PM,6,Kitchen Sink,0.167,0.134,0.033
1/13 8:10:06 PM,42,Kitchen Sink,2.168,1.741,0.427
1/13 8:12:00 PM,6,Kitchen Sink,1.33,1.068,0.262
1/13 8:31:30 PM,12,Sink 2,0.918,0.737,0.181
1/13 8:33:24 PM,126,Kitchen Sink,1.067,0.857,0.210
1/13 8:40:42 PM,18,Kitchen Sink,1.254,1.007,0.247
1/13 8:57:54 PM,30,Kitchen Sink,0.681,0.547,0.134
1/13 8:59:54 PM,24,Kitchen Sink,1.184,0.951,0.233
1/13 9:03:30 PM,48,Sink 3,2.128,1.709,0.419
1/13 9:32:54 PM,306,Shower 2,2.187,1.756,0.431
1/13 9:54:00 PM,48,Kitchen Sink,2.146,1.723,0.423
1/13 10:13:54 PM,18,Kitchen Sink,1.015,0.815,0.200
1/13 10:15:48 PM,6,Kitchen Sink,1.225,0.984,0.241
1/13 10:35:30 PM,6,Kitchen Sink,0.021,0.017,0.004
1/13 11:59:06 PM,6,Sink 3,0.005,0.004,0.001
1/14 12:01:00 AM,6,Kitchen Sink,0.952,0.765,0.187
1/14 12:03:00 AM,6,Kitchen Sink,0.39,0.313,0.077
1/14 4:33:12 AM,6,Kitchen Sink,1.098,0.882,0.216
1/14 4:35:06 AM,6,Sink 2,0.811,0.651,0.160
1/14 4:37:00 AM,6,Kitchen Sink,1.182,0.949,0.233
1/14 4:39:00 AM,168,Kitchen Sink,0.051,0.041,0.010
1/14 5:02:00 AM,90,Sink 2,0.247,0.198,0.049
1/14 5:22:12 AM,6,Kitchen Sink,0.587,0.471,0.116
1/14 5:46:48 AM,354,Shower 1,1.979,1.589,0.390
1/14 6:10:00 AM,18,Kitchen Sink,1.32,1.060,0.260
1/14 6:12:00 AM,126,Sink 2,1.23,0.988,0.242
1/14 6:13:54 AM,12,Sink 3,0.532,0.427,0.105
1/14 6:48:24 AM,420,Shower 1,1.785,1.434,0.351
1/14 7:03:24 AM,6,Sink 3,2.354,1.891,0.463
1/14 7:05:24 AM,6,Sink 4,1.888,1.516,0.372
1/14 7:07:18 AM,6,Kitchen Sink,0.878,0.705,0.173
1/14 7:09:12 AM,6,Kitchen Sink,0.159,0.128,0.031
1/14 7:11:12 AM,30,Sink 3,0.589,0.473,0.116
1/14 7:13:06 AM,24,Kitchen Sink,0.287,0.231,0.056
1/14 7:14:06 AM,48,Sink 2,0.531,0.426,0.105
1/14 7:38:06 AM,24,CW,2.505,2.505,0.000
1/14 7:44:12 AM,6,Kitchen Sink,2.378,1.910,0.468
1/14 8:04:54 AM,18,Kitchen Sink,1.785,1.434,0.351
1/14 8:06:48 AM,72,Sink 3,0.598,0.480,0.118
1/14 8:07:42 AM,72,Kitchen Sink,0.233,0.187,0.046
1/14 8:54:54 AM,6,Sink 3,1.331,1.069,0.262
1/14 8:56:48 AM,60,Kitchen Sink,1.785,1.434,0.351
1/14 9:01:18 AM,6,Kitchen Sink,1.179,0.947,0.232
1/14 9:03:18 AM,78,Kitchen Sink,0.332,0.267,0.065
1/14 9:09:36 AM,12,CW,3.397,3.397,0.000
1/14 10:23:48 AM,66,CW,2.089,2.089,0.000
1/14 10:34:24 AM,6,Kitchen Sink,0.309,0.248,0.061
1/14 10:36:18 AM,36,Kitchen Sink,0.394,0.316,0.078
1/14 10:38:12 AM,66,Kitchen Sink,1.356,1.089,0.267
1/14 11:09:18 AM,72,CW,1.151,1.151,0.000
1/14 11:14:12 AM,72,CW,2.278,2.278,0.000
1/14 11:19:12 AM,84,CW,1.157,1.157,0.000
1/14 11:24:12 AM,66,CW,2.17,2.170,0.000
1/14 11:37:18 AM,48,Kitchen Sink,1.976,1.587,0.389
1/14 11:38:06 AM,84,CW,2.45,2.450,0.000
1/14 11:39:12 AM,60,Sink 3,1.626,1.306,0.320
1/14 12:25:54 PM,24,Kitchen Sink,1.01,0.811,0.199
1/14 12:52:24 PM,36,CW,2.01,2.010,0.000
1/14 1:08:00 PM,78,Kitchen Sink,1.566,1.258,0.308
1/14 2:16:42 PM,30,Kitchen Sink,1.21,0.972,0.238
1/14 2:52:18 PM,72,DW1,1.607,1.607,0.000
1/14 3:02:00 PM,66,DW1,1.245,1.245,0.000
1/14 3:11:48 PM,78,DW1,1.074,1.074,0.000
1/14 3:21:36 PM,90,DW1,1.158,1.158,0.000
1/14 3:38:30 PM,6,Kitchen Sink,0.681,0.547,0.134
1/14 3:40:24 PM,18,Sink 3,1.887,1.516,0.371
1/14 3:42:24 PM,84,Sink 4,2.117,1.700,0.417
1/14 3:44:18 PM,18,Kitchen Sink,1.928,1.548,0.380
1/14 3:46:12 PM,78,Kitchen Sink,0.943,0.757,0.186
1/14 4:47:06 PM,30,Kitchen Sink,0.602,0.484,0.118
1/14 4:52:30 PM,12,Kitchen Sink,1.941,1.559,0.382
1/14 7:43:42 PM,54,Kitchen Sink,0.319,0.256,0.063
1/14 8:33:06 PM,6,Kitchen Sink,0.549,0.441,0.108
1/14 9:14:24 PM,6,Kitchen Sink,0.338,0.271,0.067
1/14 9:16:24 PM,6,Kitchen Sink,0.52,0.418,0.102
1/14 9:18:18 PM,42,Sink 2,0.048,0.039,0.009
1/14 9:22:30 PM,54,Kitchen Sink,0.29,0.233,0.057
1/14 9:24:24 PM,6,Sink 2,0.068,0.055,0.013
1/14 9:26:24 PM,12,Kitchen Sink,1.474,1.184,0.290
1/14 9:28:18 PM,96,Kitchen Sink,1.424,1.144,0.280
1/14 9:30:12 PM,6,Kitchen Sink,0.026,0.021,0.005
1/14 9:32:12 PM,18,Kitchen Sink,0.489,0.393,0.096
