Time,Duration,Fixture,Combined,Hot,Cold
1/10 4:07:48 PM,60,Kitchen Sink,1.004,0.805,0.199
1/10 4:09:42 PM,6,Sink 2,1.56,1.252,0.308
1/10 4:11:36 PM,48,Kitchen Sink,0.839,0.673,0.166
1/10 4:40:24 PM,6,Kitchen Sink,0.077,0.062,0.015
1/10 5:21:24 PM,126,Sink 3,0.05,0.040,0.010
1/10 5:32:36 PM,24,Sink 2,1.088,0.873,0.215
1/10 5:35:36 PM,36,Kitchen Sink,0.404,0.324,0.080
1/10 7:05:00 PM,78,Sink 3,1.689,1.355,0.334
1/10 8:08:18 PM,102,DW1,1.43,1.430,0.000
1/10 8:18:06 PM,132,DW1,1.481,1.481,0.000
1/10 8:27:48 PM,90,DW1,1.539,1.539,0.000
1/10 8:37:36 PM,96,DW1,1.314,1.314,0.000
1/10 9:09:18 PM,48,Sink 3,0.193,0.155,0.038
1/10 9:12:54 PM,6,Kitchen Sink,0.338,0.271,0.067
1/10 10:18:36 PM,318,Shower 2,1.161,0.931,0.230
1/10 11:57:06 PM,30,Kitchen Sink,1.098,0.881,0.217
1/11 5:05:42 AM,6,Sink 3,1.541,1.237,0.304
1/11 5:08:36 AM,288,Shower 1,2.356,1.891,0.465
1/11 6:24:00 AM,60,Sink 3,0.69,0.554,0.136
1/11 6:25:54 AM,6,Kitchen Sink,0.396,0.318,0.078
1/11 6:40:06 AM,186,Kitchen Sink,1.138,0.913,0.225
1/11 6:42:06 AM,12,Sink 2,1.612,1.294,0.318
1/11 6:44:00 AM,6,Sink 4,0.043,0.035,0.008
1/11 6:45:54 AM,24,Kitchen Sink,1.986,1.594,0.392
1/11 8:56:48 AM,6,Sink 4,0.266,0.213,0.053
1/11 9:32:30 AM,72,Kitchen Sink,1.549,1.243,0.306
1/11 9:55:54 AM,6,Sink 2,1.011,0.811,0.200
1/11 9:57:54 AM,30,Sink 3,1.275,1.023,0.252
1/11 9:59:18 AM,30,Kitchen Sink,1.294,1.038,0.256
1/11 9:59:48 AM,42,Kitchen Sink,1.251,1.004,0.247
1/11 10:01:12 AM,18,Sink 4,1.047,0.840,0.207
1/11 10:01:42 AM,132,Kitchen Sink,1.691,1.357,0.334
1/11 10:03:12 AM,60,Kitchen Sink,0.637,0.511,0.126
1/11 10:03:42 AM,24,Sink 2,1.086,0.872,0.214
1/11 10:05:06 AM,84,Kitchen Sink,0.715,0.574,0.141
1/11 10:05:36 AM,78,Kitchen Sink,0.749,0.601,0.148
1/11 10:07:00 AM,60,Sink 4,1.796,1.441,0.355
1/11 10:07:30 AM,12,Kitchen Sink,1.341,1.076,0.265
1/11 10:08:54 AM,66,Kitchen Sink,0.618,0.496,0.122
1/11 10:10:54 AM,42,Sink 2,1.297,1.041,0.256
1/11 10:12:48 AM,48,Kitchen Sink,1.295,1.039,0.256
1/11 10:58:42 AM,54,Sink 2,1.803,1.447,0.356
1/11 11:25:06 AM,48,Kitchen Sink,0.658,0.528,0.130
1/11 11:39:54 AM,102,Kitchen Sink,1.187,0.953,0.234
1/11 1:30:42 PM,6,Sink 3,0.889,0.713,0.176
1/11 1:32:42 PM,66,Kitchen Sink,1.291,1.036,0.255
1/11 1:34:36 PM,36,Kitchen Sink,0.697,0.559,0.138
1/11 1:36:30 PM,12,Kitchen Sink,1.316,1.056,0.260
1/11 1:38:30 PM,12,Sink 2,2.259,1.813,0.446
1/11 1:40:24 PM,6,Sink 2,1.511,1.213,0.298
1/11 1:42:18 PM,12,Kitchen Sink,1.021,0.819,0.202
1/11 1:44:18 PM,30,Kitchen Sink,0.906,0.727,0.179
1/11 1:46:12 PM,30,Sink 2,1.258,1.010,0.248
1/11 1:48:06 PM,6,Kitchen Sink,0.073,0.059,0.014
1/11 1:50:06 PM,114,Sink 3,1.605,1.288,0.317
1/11 1:52:00 PM,24,Kitchen Sink,0.849,0.681,0.168
1/11 1:53:54 PM,12,Kitchen Sink,0.425,0.341,0.084
1/11 2:44:36 PM,126,Kitchen Sink,1.47,1.180,0.290
1/11 2:47:12 PM,54,Kitchen Sink,1.172,0.941,0.231
1/11 2:57:36 PM,48,Kitchen Sink,0.503,0.404,0.099
1/11 4:14:24 PM,18,Kitchen Sink,0.056,0.045,0.011
1/11 5:38:54 PM,12,CW,2.172,2.172,0.000
1/11 6:36:24 PM,24,Kitchen Sink,0.264,0.212,0.052
1/11 6:53:12 PM,84,CW,2.219,2.219,0.000
1/11 7:07:36 PM,6,Kitchen Sink,1.233,0.989,0.244
1/11 7:19:48 PM,72,Kitchen Sink,1.054,0.846,0.208
1/11 7:52:42 PM,78,Kitchen Sink,0.457,0.367,0.090
1/11 8:07:24 PM,66,CW,2.279,2.279,0.000
1/11 8:28:42 PM,6,Sink 3,0.206,0.165,0.041
1/11 9:21:42 PM,114,CW,1.747,1.747,0.000
1/11 10:08:18 PM,30,Sink 4,1.104,0.886,0.218
1/11 10:25:36 PM,30,Kitchen Sink,1.511,1.213,0.298
1/11 10:35:18 PM,12,Kitchen Sink,1.475,1.184,0.291
1/11 10:37:18 PM,60,Kitchen Sink,0.935,0.750,0.185
1/11 10:39:12 PM,84,Sink 4,0.755,0.606,0.149
1/11 10:41:06 PM,24,Sink 4,1.268,1.018,0.250
1/11 10:43:06 PM,6,Kitchen Sink,0.656,0.526,0.130
1/11 10:45:00 PM,12,Kitchen Sink,1.306,1.048,0.258
1/11 10:56:36 PM,102,Sink 3,1.094,0.878,0.216
1/11 11:05:54 PM,6,Kitchen Sink,0.232,0.186,0.046
1/11 11:16:30 PM,36,Kitchen Sink,0.25,0.201,0.049
1/11 11:18:30 PM,6,Sink 4,1.786,1.433,0.353
1/11 11:24:00 PM,66,Sink 3,0.171,0.137,0.034
1/11 11:44:18 PM,36,Kitchen Sink,1.299,1.042,0.257
1/12 12:27:54 AM,24,Kitchen Sink,0.463,0.372,0.091
1/12 12:29:48 AM,24,Sink 4,1.225,0.983,0.242
1/12 12:31:42 AM,6,Kitchen Sink,1.351,1.084,0.267
1/12 12:33:42 AM,6,Sink 4,0.005,0.004,0.001
1/12 12:35:36 AM,12,Sink 4,2.189,1.757,0.432
1/12 12:37:30 AM,132,Kitchen Sink,1.791,1.438,0.353
1/12 7:30:48 AM,54,Sink 2,0.519,0.417,0.102
1/12 7:32:48 AM,6,Kitchen Sink,0.086,0.069,0.017
1/12 7:58:06 AM,6,CW,0.759,0.759,0.000
1/12 8:03:06 AM,24,CW,1.575,1.575,0.000
1/12 8:08:00 AM,30,CW,3.087,3.087,0.000
1/12 8:13:00 AM,72,CW,1.355,1.355,0.000
1/12 8:22:18 AM,72,Kitchen Sink,0.975,0.783,0.192
1/12 9:12:18 AM,18,CW,1.729,1.729,0.000
1/12 9:17:18 AM,90,CW,1.86,1.860,0.000
1/12 9:22:18 AM,48,CW,2.1,2.100,0.000
1/12 9:27:18 AM,30,CW,1.993,1.993,0.000
1/12 10:26:36 AM,84,CW,1.29,1.290,0.000
1/12 10:31:36 AM,48,CW,1.569,1.569,0.000
1/12 10:36:36 AM,90,CW,2.564,2.564,0.000
1/12 10:41:30 AM,132,CW,2.545,2.545,0.000
1/12 10:56:30 AM,36,Sink 2,1.182,0.949,0.233
1/12 11:44:18 AM,6,Kitchen Sink,1.316,1.056,0.260
1/12 12:24:54 PM,66,DW1,1.516,1.516,0.000
1/12 12:34:42 PM,66,DW1,1.256,1.256,0.000
1/12 12:44:30 PM,66,DW1,1.469,1.469,0.000
1/12 12:54:12 PM,90,DW1,1.24,1.240,0.000
1/12 1:04:00 PM,72,DW1,1.28,1.280,0.000
1/12 4:55:36 PM,24,Sink 3,1.57,1.260,0.310
1/12 5:10:54 PM,60,Kitchen Sink,1.509,1.211,0.298
1/12 5:12:48 PM,12,Sink 2,0.564,0.453,0.111
1/12 5:34:12 PM,264,Shower 2,3.815,3.062,0.753
1/12 5:52:54 PM,96,Kitchen Sink,0.459,0.368,0.091
1/12 5:54:48 PM,6,Kitchen Sink,1.037,0.832,0.205
1/12 6:04:48 PM,234,Shower 1,1.679,1.348,0.331
1/12 6:59:30 PM,90,Sink 3,1.517,1.218,0.299
1/12 7:13:54 PM,30,Kitchen Sink,0.742,0.596,0.146
1/12 7:41:36 PM,18,Kitchen Sink,1.888,1.516,0.372
1/12 8:49:30 PM,54,DW1,1.227,1.227,0.000
1/12 8:59:18 PM,48,DW1,1.814,1.814,0.000
1/12 9:09:06 PM,132,DW1,1.218,1.218,0.000
1/12 9:18:54 PM,66,DW1,1.536,1.536,0.000
1/12 9:28:42 PM,60,DW1,1.37,1.370,0.000
1/12 9:38:24 PM,78,DW1,1.257,1.257,0.000
1/12 10:05:18 PM,72,CW,2.596,2.596,0.000
1/12 10:10:18 PM,42,CW,2.283,2.283,0.000
1/12 10:48:42 PM,6,Kitchen Sink,0.194,0.156,0.038
1/12 10:49:00 PM,18,Kitchen Sink,1.297,1.041,0.256
1/12 10:50:42 PM,24,Kitchen Sink,2.152,1.727,0.425
1/12 10:52:36 PM,30,Kitchen Sink,1.493,1.198,0.295
1/12 10:54:30 PM,108,Sink 4,1.116,0.896,0.220
1/12 10:56:30 PM,6,Kitchen Sink,0.225,0.181,0.044
1/12 10:58:24 PM,24,Sink 3,0.769,0.617,0.152
1/12 11:00:18 PM,18,Kitchen Sink,1.761,1.414,0.347
1/12 11:02:18 PM,36,Kitchen Sink,1.081,0.868,0.213
1/12 11:04:12 PM,30,Kitchen Sink,0.532,0.427,0.105
1/13 1:19:48 AM,6,Kitchen Sink,0.039,0.031,0.008
1/13 3:33:54 AM,36,Kitchen Sink,0.754,0.605,0.149
1/13 5:12:24 AM,72,Kitchen Sink,1.086,0.872,0.214
1/13 6:10:36 AM,18,Kitchen Sink,1.536,1.233,0.303
1/13 7:04:12 AM,6,Sink 4,0.545,0.438,0.107
1/13 7:50:12 AM,18,Sink 3,0.897,0.720,0.177
1/13 7:52:12 AM,96,Sink 3,1.492,1.198,0.294
1/13 7:54:06 AM,6,Kitchen Sink,0.197,0.158,0.039
1/13 7:56:00 AM,30,Kitchen Sink,0.812,0.652,0.160
1/13 7:58:24 AM,114,Kitchen Sink,1.745,1.401,0.344
1/13 8:00:18 AM,6,Kitchen Sink,0.02,0.016,0.004
1/13 8:02:12 AM,30,Kitchen Sink,1.488,1.195,0.293
1/13 9:28:42 AM,18,Kitchen Sink,1.185,0.951,0.234
1/13 9:30:42 AM,24,Kitchen Sink,1.33,1.068,0.262
1/13 9:32:36 AM,6,Sink 4,0.277,0.222,0.055
1/13 10:02:42 AM,18,Kitchen Sink,0.053,0.043,0.010
1/13 10:04:36 AM,6,Kitchen Sink,0.328,0.263,0.065
1/13 10:06:30 AM,18,Sink 3,0.751,0.603,0.148
1/13 10:08:30 AM,72,Kitchen Sink,1.701,1.366,0.335
1/13 10:10:24 AM,18,Sink 3,0.558,0.448,0.110
1/13 10:22:36 AM,618,Shower 1,1.753,1.408,0.345
1/13 10:59:54 AM,24,Kitchen Sink,1.888,1.516,0.372
1/13 11:36:18 AM,6,CW,2.826,2.826,0.000
1/13 11:36:54 AM,30,Sink 4,1.773,1.424,0.349
1/13 11:43:42 AM,42,Kitchen Sink,0.751,0.603,0.148
1/13 11:45:42 AM,30,Kitchen Sink,0.783,0.629,0.154
1/13 11:47:36 AM,24,Kitchen Sink,0.098,0.079,0.019
1/13 11:49:30 AM,120,Kitchen Sink,1.071,0.860,0.211
1/13 11:51:30 AM,6,Kitchen Sink,0.041,0.033,0.008
1/13 12:29:36 PM,24,Kitchen Sink,0.673,0.540,0.133
1/13 12:31:36 PM,60,Kitchen Sink,0.891,0.715,0.176
1/13 12:33:30 PM,144,Kitchen Sink,2.22,1.783,0.437
1/13 2:20:36 PM,72,Kitchen Sink,1.288,1.034,0.254
1/13 2:37:36 PM,12,Kitchen Sink,0.349,0.280,0.069
1/13 3:17:24 PM,54,Sink 4,0.768,0.617,0.151
1/13 3:48:36 PM,60,CW,2.187,2.187,0.000
1/13 4:09:54 PM,24,Sink 3,1.56,1.253,0.307
1/13 4:10:06 PM,72,CW,2.175,2.175,0.000
1/13 5:02:54 PM,108,CW,1.557,1.557,0.000
1/13 5:37:48 PM,6,Sink 3,0.388,0.312,0.076
1/13 5:39:42 PM,6,Kitchen Sink,1.616,1.298,0.318
1/13 5:41:42 PM,30,Kitchen Sink,1.106,0.888,0.218
1/13 5:43:36 PM,24,Kitchen Sink,1.043,0.837,0.206
1/13 6:33:00 PM,18,Kitchen Sink,0.706,0.567,0.139
1/13 8:33:12 PM,72,Sink 3,1.608,1.291,0.317
1/13 8:35:06 PM,6,Sink 3,0.781,0.627,0.154
1/13 8:37:06 PM,60,Kitchen Sink,0.903,0.725,0.178
1/13 8:39:00 PM,6,Kitchen Sink,0.406,0.326,0.080
1/13 9:10:48 PM,60,Kitchen Sink,1.697,1.363,0.334
1/13 9:11:00 PM,18,Sink 2,1.385,1.112,0.273
1/13 9:12:54 PM,6,Sink 3,0.024,0.019,0.005
1/13 9:29:00 PM,426,Bath 2,4.21,3.380,0.830
1/13 10:33:00 PM,18,Kitchen Sink,1.724,1.384,0.340
1/14 6:11:42 AM,636,Shower 1,2.334,1.875,0.459
1/14 6:34:36 AM,456,Shower 1,1.584,1.272,0.312
1/14 6:42:12 AM,480,Shower 1,0.814,0.654,0.160
1/14 7:03:48 AM,78,Kitchen Sink,0.747,0.600,0.147
1/14 7:08:24 AM,24,Kitchen Sink,0.162,0.130,0.032
1/14 8:32:42 AM,162,Kitchen Sink,0.687,0.552,0.135
1/14 8:43:00 AM,18,Sink 3,1.481,1.189,0.292
1/14 8:44:54 AM,150,Kitchen Sink,0.142,0.114,0.028
1/14 9:24:42 AM,24,Kitchen Sink,0.847,0.680,0.167
1/14 11:26:00 AM,6,CW,2.943,2.943,0.000
1/14 12:40:12 PM,84,CW,2.187,2.187,0.000
1/14 1:54:30 PM,66,CW,2.798,2.798,0.000
1/14 2:17:00 PM,18,Kitchen Sink,0.759,0.610,0.149
1/14 2:17:06 PM,54,CW,2.601,2.601,0.000
1/14 3:31:54 PM,30,Kitchen Sink,1.318,1.059,0.259
1/14 4:01:12 PM,18,Kitchen Sink,0.816,0.655,0.161
1/14 6:15:54 PM,6,Sink 4,0.394,0.316,0.078
1/14 6:51:24 PM,6,Sink 2,0.022,0.018,0.004
1/14 7:00:06 PM,6,Kitchen Sink,0.13,0.104,0.026
1/14 7:02:00 PM,54,Kitchen Sink,2.195,1.763,0.432
1/14 7:04:00 PM,42,Kitchen Sink,1.845,1.482,0.363
1/14 7:05:54 PM,30,Sink 3,0.716,0.575,0.141
1/14 7:12:06 PM,24,Kitchen Sink,1.502,1.206,0.296
1/14 7:14:06 PM,6,Kitchen Sink,2.712,2.178,0.534
1/14 7:16:00 PM,6,Kitchen Sink,1.772,1.423,0.349
1/14 7:17:54 PM,12,Kitchen Sink,1.596,1.282,0.314
1/14 7:30:36 PM,6,Kitchen Sink,2.59,2.080,0.510
1/14 7:32:30 PM,6,Kitchen Sink,1.168,0.938,0.230
1/14 7:34:24 PM,12,Kitchen Sink,1.303,1.047,0.256
1/14 7:36:24 PM,12,Kitchen Sink,0.669,0.537,0.132
1/14 8:12:00 PM,60,Kitchen Sink,2.171,1.744,0.427
1/14 9:21:00 PM,24,Kitchen Sink,1.158,0.930,0.228
1/14 9:23:00 PM,96,Kitchen Sink,0.051,0.041,0.010
1/14 9:31:48 PM,24,Kitchen Sink,1.114,0.895,0.219
1/14 10:54:00 PM,354,Bath 1,3.81,3.060,0.750
1/15 8:59:48 AM,6,Kitchen Sink,0.218,0.175,0.043
1/15 9:29:54 AM,18,Sink 3,1.916,1.539,0.377
1/15 9:42:24 AM,30,CW,1.106,1.106,0.000
1/15 10:48:48 AM,54,Kitchen Sink,0.505,0.406,0.099
1/15 10:50:48 AM,12,Kitchen Sink,0.608,0.488,0.120
1/15 10:52:42 AM,6,Kitchen Sink,0.048,0.039,0.009
1/15 10:54:36 AM,6,Kitchen Sink,1.465,1.177,0.288
1/15 11:40:36 AM,306,Shower 1,2.112,1.697,0.415
1/15 12:15:24 PM,6,Kitchen Sink,0.264,0.212,0.052
1/15 12:22:42 PM,24,Sink 2,1.512,1.215,0.297
1/15 12:24:42 PM,6,Kitchen Sink,0.367,0.295,0.072
1/15 12:26:36 PM,120,Kitchen Sink,2.018,1.621,0.397
1/15 1:32:42 PM,6,Kitchen Sink,0.036,0.029,0.007
1/15 1:57:48 PM,18,Kitchen Sink,1.081,0.868,0.213
1/15 1:59:42 PM,6,Kitchen Sink,0.485,0.390,0.095
1/15 2:01:12 PM,72,Kitchen Sink,1.07,0.860,0.210
1/15 2:01:36 PM,48,Kitchen Sink,0.958,0.770,0.188
1/15 2:30:24 PM,12,Kitchen Sink,1.834,1.473,0.361
1/15 3:52:00 PM,42,Sink 4,1.759,1.413,0.346
1/15 3:54:00 PM,30,Sink 2,0.145,0.116,0.029
1/15 4:03:24 PM,18,Kitchen Sink,0.29,0.233,0.057
1/15 5:13:18 PM,72,Sink 3,1.366,1.097,0.269
1/15 5:15:12 PM,18,Kitchen Sink,1.221,0.981,0.240
1/15 5:17:12 PM,42,Kitchen Sink,1.107,0.889,0.218
1/15 5:19:06 PM,6,Kitchen Sink,0.354,0.284,0.070
1/15 5:21:00 PM,114,Sink 3,0.645,0.518,0.127
1/15 5:23:00 PM,72,Kitchen Sink,2.271,1.824,0.447
1/15 5:24:54 PM,6,Sink 3,2.016,1.620,0.396
1/15 5:26:48 PM,36,Kitchen Sink,1.056,0.848,0.208
1/15 5:28:48 PM,78,Kitchen Sink,2.151,1.728,0.423
1/15 5:30:42 PM,24,Kitchen Sink,1.487,1.195,0.292
1/15 5:32:36 PM,66,Kitchen Sink,1.556,1.250,0.306
1/15 5:34:30 PM,12,Kitchen Sink,1.075,0.864,0.211
1/15 5:36:30 PM,162,Sink 4,0.925,0.743,0.182
1/15 5:38:24 PM,30,Sink 2,0.182,0.146,0.036
1/15 6:07:30 PM,114,Sink 4,0.808,0.649,0.159
1/15 6:09:24 PM,42,Kitchen Sink,0.215,0.173,0.042
1/15 6:11:24 PM,24,Kitchen Sink,0.996,0.800,0.196
1/15 6:26:06 PM,12,Kitchen Sink,1.305,1.048,0.257
1/15 6:28:00 PM,6,Sink 3,0.648,0.521,0.127
1/15 6:55:42 PM,42,Kitchen Sink,0.498,0.400,0.098
1/15 6:57:36 PM,36,Kitchen Sink,0.724,0.582,0.142
1/15 7:44:18 PM,6,Kitchen Sink,1.001,0.804,0.197
1/15 10:02:12 PM,6,Kitchen Sink,0.062,0.050,0.012
1/15 11:19:18 PM,60,CW,1.475,1.475,0.000
1/15 11:24:18 PM,12,CW,3.067,3.067,0.000
1/15 11:29:18 PM,6,CW,2.857,2.857,0.000
1/16 12:14:30 AM,48,Kitchen Sink,0.585,0.470,0.115
1/16 3:11:48 AM,6,Kitchen Sink,0.51,0.410,0.100
1/16 3:13:42 AM,6,Sink 2,0.292,0.235,0.057
1/16 6:11:42 AM,102,Kitchen Sink,2.09,1.679,0.411
1/16 7:15:12 AM,24,Sink 3,1.475,1.185,0.290
1/16 7:17:12 AM,66,Kitchen Sink,0.243,0.195,0.048
1/16 8:11:12 AM,12,Sink 3,1.468,1.180,0.288
1/16 8:51:12 AM,54,Sink 4,1.044,0.839,0.205
1/16 9:09:36 AM,36,Sink 2,1.851,1.487,0.364
1/16 10:02:30 AM,342,Shower 1,2.571,2.066,0.505
1/16 10:15:42 AM,360,Bath 1,2.575,2.069,0.506
1/16 10:54:12 AM,342,Shower 2,1.656,1.331,0.325
1/16 11:14:18 AM,18,Sink 3,2.484,1.996,0.488
1/16 12:18:00 PM,6,Kitchen Sink,0.094,0.076,0.018
1/16 12:57:00 PM,18,Kitchen Sink,0.747,0.600,0.147
1/16 12:57:06 PM,6,Kitchen Sink,0.245,0.197,0.048
1/16 12:59:00 PM,24,Sink 2,0.976,0.784,0.192
1/16 1:00:12 PM,6,Kitchen Sink,1.087,0.873,0.214
1/16 1:01:00 PM,96,Kitchen Sink,1.374,1.104,0.270
1/16 1:02:54 PM,6,Kitchen Sink,0.668,0.537,0.131
1/16 1:04:48 PM,12,Kitchen Sink,1.15,0.924,0.226
1/16 1:06:48 PM,30,Kitchen Sink,1.248,1.003,0.245
1/16 1:43:06 PM,24,Sink 3,1.331,1.070,0.261
1/16 4:18:00 PM,18,Kitchen Sink,0.796,0.640,0.156
1/16 4:19:54 PM,6,Kitchen Sink,1.221,0.981,0.240
1/16 4:44:00 PM,42,Sink 3,0.752,0.604,0.148
1/16 4:45:54 PM,48,Sink 3,0.167,0.134,0.033
1/16 4:47:48 PM,42,Sink 3,1.34,1.077,0.263
1/16 4:49:48 PM,54,Kitchen Sink,0.348,0.280,0.068
1/16 4:51:42 PM,12,Sink 4,0.587,0.472,0.115
1/16 5:56:00 PM,12,Kitchen Sink,0.511,0.411,0.100
1/16 5:57:54 PM,24,Kitchen Sink,1.382,1.111,0.271
1/16 5:59:54 PM,36,Kitchen Sink,1.384,1.112,0.272
1/16 7:22:42 PM,60,Kitchen Sink,1.864,1.498,0.366
1/16 8:10:42 PM,6,Kitchen Sink,0.058,0.047,0.011
1/16 8:12:36 PM,24,Kitchen Sink,2.296,1.845,0.451
1/16 8:49:00 PM,24,Sink 4,1.089,0.875,0.214
1/16 8:50:54 PM,84,Kitchen Sink,0.85,0.683,0.167
1/16 8:52:48 PM,6,Kitchen Sink,0.357,0.287,0.070
1/16 9:20:12 PM,66,Kitchen Sink,1.261,1.013,0.248
1/16 9:22:06 PM,108,Kitchen Sink,0.617,0.496,0.121
1/16 9:24:06 PM,12,Kitchen Sink,0.77,0.619,0.151
1/16 9:26:00 PM,42,Kitchen Sink,1.462,1.175,0.287
1/17 4:39:48 AM,54,Sink 4,1.063,0.854,0.209
1/17 5:28:00 AM,96,Kitchen Sink,1.423,1.144,0.279
1/17 5:29:54 AM,6,Sink 3,1.153,0.927,0.226
1/17 5:31:54 AM,6,Kitchen Sink,0.264,0.212,0.052
1/17 5:33:48 AM,6,Kitchen Sink,2.132,1.714,0.418
1/17 6:19:42 AM,120,Kitchen Sink,1.613,1.296,0.317
1/17 6:56:36 AM,6,Sink 2,0.187,0.150,0.037
1/17 7:34:12 AM,6,Kitchen Sink,0.177,0.142,0.035
1/17 9:13:00 AM,42,Sink 4,1.328,1.067,0.261
1/17 9:14:54 AM,54,Kitchen Sink,0.751,0.604,0.147
1/17 10:40:00 AM,6,Kitchen Sink,0.992,0.797,0.195
1/17 10:41:54 AM,6,Sink 4,0.129,0.104,0.025
1/17 10:43:48 AM,36,Kitchen Sink,0.744,0.598,0.146
1/17 10:45:48 AM,138,Kitchen Sink,1.741,1.399,0.342
1/17 12:40:06 PM,72,Kitchen Sink,0.319,0.256,0.063
1/17 12:42:06 PM,12,Sink 3,0.955,0.768,0.187
1/17 3:31:24 PM,6,Kitchen Sink,0.653,0.525,0.128
1/17 4:25:06 PM,18,Kitchen Sink,1.138,0.915,0.223
1/17 5:14:24 PM,48,Kitchen Sink,0.668,0.537,0.131
1/17 5:53:12 PM,18,Sink 3,1.539,1.237,0.302
1/17 5:55:06 PM,42,Sink 3,1.411,1.134,0.277
1/17 5:55:48 PM,18,Kitchen Sink,1.319,1.060,0.259
1/17 6:52:42 PM,6,Sink 4,0.04,0.032,0.008
1/17 6:54:36 PM,24,Sink 4,1.205,0.969,0.236
1/17 6:56:30 PM,6,Kitchen Sink,0.033,0.027,0.006
1/17 6:58:30 PM,6,Kitchen Sink,0.686,0.551,0.135
1/17 7:00:24 PM,12,Sink 4,1.14,0.916,0.224
1/17 7:20:24 PM,48,Kitchen Sink,1.064,0.855,0.209
1/17 7:22:18 PM,36,Kitchen Sink,1.049,0.843,0.206
1/17 7:33:12 PM,6,Sink 4,2.665,2.142,0.523
1/17 7:36:12 PM,6,CW,1.003,1.003,0.000
1/17 7:50:48 PM,12,Kitchen Sink,0.092,0.074,0.018
1/17 8:06:12 PM,6,Kitchen Sink,0.109,0.088,0.021
1/17 8:08:06 PM,42,Sink 2,0.604,0.485,0.119
1/17 8:11:30 PM,6,Kitchen Sink,0.996,0.801,0.195
1/17 8:13:24 PM,12,Kitchen Sink,1.053,0.846,0.207
1/17 8:14:00 PM,60,CW,1.341,1.341,0.000
1/17 8:15:18 PM,60,Sink 3,0.971,0.780,0.191
1/17 8:17:18 PM,6,Kitchen Sink,0.801,0.644,0.157
1/17 8:50:30 PM,30,Kitchen Sink,1.433,1.152,0.281
1/17 8:55:18 PM,60,Sink 3,2.076,1.669,0.407
1/17 9:28:18 PM,60,CW,1.848,1.848,0.000
1/17 10:06:18 PM,36,Sink 3,0.051,0.041,0.010
1/18 12:58:42 AM,6,Kitchen Sink,0.119,0.096,0.023
1/18 6:09:54 AM,30,Kitchen Sink,0.89,0.715,0.175
1/18 6:11:48 AM,30,Kitchen Sink,1.243,0.999,0.244
1/18 6:13:48 AM,6,Kitchen Sink,0.626,0.503,0.123
1/18 8:07:24 AM,42,CW,2.259,2.259,0.000
1/18 8:47:48 AM,18,Kitchen Sink,1.929,1.551,0.378
1/18 8:49:48 AM,6,Kitchen Sink,1.032,0.830,0.202
1/18 9:18:00 AM,6,Kitchen Sink,1.006,0.809,0.197
1/18 9:20:00 AM,18,Kitchen Sink,0.684,0.550,0.134
1/18 9:21:54 AM,60,Kitchen Sink,0.373,0.300,0.073
1/18 9:22:36 AM,246,Shower 1,1.552,1.248,0.304
1/18 9:22:42 AM,336,Shower 1,2.882,2.317,0.565
1/18 9:36:36 AM,12,Sink 4,1.503,1.208,0.295
1/18 9:53:12 AM,342,Shower 1,2.384,1.917,0.467
1/18 11:11:12 AM,48,Kitchen Sink,1.496,1.203,0.293
1/18 11:13:06 AM,36,Kitchen Sink,1.7,1.367,0.333
1/18 11:15:00 AM,42,Sink 4,0.658,0.529,0.129
1/18 11:17:00 AM,6,Kitchen Sink,1.054,0.847,0.207
1/18 11:27:54 AM,24,Kitchen Sink,1.965,1.580,0.385
1/18 11:29:48 AM,6,Sink 4,0.894,0.719,0.175
1/18 11:30:06 AM,60,Sink 4,1.396,1.122,0.274
1/18 11:57:48 AM,12,Kitchen Sink,1.507,1.212,0.295
1/18 11:59:42 AM,12,Kitchen Sink,0.574,0.461,0.113
1/18 12:01:36 PM,6,Sink 2,1.312,1.055,0.257
1/18 12:03:36 PM,6,Sink 4,0.027,0.022,0.005
1/18 12:05:30 PM,6,Kitchen Sink,0.496,0.399,0.097
1/18 12:07:24 PM,6,Kitchen Sink,0.192,0.154,0.038
1/18 12:09:24 PM,18,Kitchen Sink,1.386,1.114,0.272
1/18 12:11:18 PM,6,Sink 2,0.373,0.300,0.073
1/18 12:13:12 PM,18,Kitchen Sink,0.694,0.558,0.136
1/18 12:18:54 PM,6,Kitchen Sink,0.776,0.624,0.152
1/18 12:20:48 PM,18,Kitchen Sink,1.872,1.505,0.367
1/18 12:22:42 PM,6,Sink 2,0.287,0.231,0.056
1/18 12:24:42 PM,6,Kitchen Sink,1.441,1.158,0.283
1/18 12:26:36 PM,30,Sink 3,0.37,0.297,0.073
1/18 12:28:30 PM,66,Kitchen Sink,1.993,1.602,0.391
1/18 12:30:30 PM,6,Kitchen Sink,0.03,0.024,0.006
1/18 12:31:48 PM,18,Sink 4,1.238,0.995,0.243
1/18 12:32:24 PM,102,Kitchen Sink,1.196,0.961,0.235
1/18 12:34:18 PM,6,Kitchen Sink,2.332,1.875,0.457
1/18 12:36:18 PM,162,Kitchen Sink,0.899,0.723,0.176
1/18 12:38:12 PM,12,Kitchen Sink,1.471,1.183,0.288
1/18 12:40:06 PM,6,Sink 2,0.629,0.506,0.123
1/18 12:58:18 PM,48,Kitchen Sink,0.369,0.297,0.072
1/18 2:17:42 PM,6,Kitchen Sink,0.431,0.346,0.085
