Time,Duration,Fixture,Combined,Hot,Cold
1/12 10:21:48 AM,24,Kitchen Sink,1.127,0.905,0.222
1/12 10:23:42 AM,24,Kitchen Sink,0.935,0.751,0.184
1/12 2:34:06 PM,54,Kitchen Sink,0.554,0.445,0.109
1/12 2:55:12 PM,6,Kitchen Sink,0.901,0.723,0.178
1/12 4:16:30 PM,12,Kitchen Sink,0.643,0.516,0.127
1/12 4:18:24 PM,36,Kitchen Sink,2.107,1.691,0.416
1/12 4:20:18 PM,6,Kitchen Sink,0.292,0.234,0.058
1/12 6:05:12 PM,72,Kitchen Sink,0.050,0.040,0.010
1/12 6:30:54 PM,12,Kitchen Sink,1.717,1.378,0.339
1/12 6:31:24 PM,102,DW1,1.627,1.627,0.000
1/12 6:41:12 PM,60,DW1,1.213,1.213,0.000
1/12 6:51:00 PM,72,DW1,1.431,1.431,0.000
1/12 7:00:42 PM,66,DW1,1.395,1.395,0.000
1/12 8:16:36 PM,6,Kitchen Sink,0.243,0.195,0.048
1/12 8:18:36 PM,126,Kitchen Sink,1.864,1.496,0.368
1/12 8:20:30 PM,6,Kitchen Sink,0.045,0.036,0.009
1/12 8:22:24 PM,30,Kitchen Sink,1.762,1.414,0.348
1/12 9:29:30 PM,108,Kitchen Sink,1.785,1.433,0.352
1/12 9:31:24 PM,6,Kitchen Sink,0.036,0.029,0.007
1/12 9:33:24 PM,18,Kitchen Sink,1.533,1.231,0.302
1/12 9:38:30 PM,42,Kitchen Sink,0.789,0.633,0.156
1/12 9:40:24 PM,6,Kitchen Sink,0.810,0.650,0.160
1/13 6:28:36 AM,270,Kitchen Sink,1.537,1.234,0.303
1/13 6:30:30 AM,78,Sink 2,1.174,0.943,0.231
1/13 6:32:30 AM,36,Kitchen Sink,1.537,1.234,0.303
1/13 7:12:00 AM,30,Sink 3,1.418,1.139,0.279
1/13 7:28:30 AM,12,Sink 3,2.114,1.697,0.417
1/13 8:22:00 AM,66,CW,2.631,2.631,0.000
1/13 11:21:24 AM,60,Kitchen Sink,1.795,1.441,0.354
1/13 11:46:54 AM,24,Kitchen Sink,1.067,0.857,0.210
1/13 11:48:06 AM,6,Kitchen Sink,2.325,1.867,0.458
1/13 1:25:54 PM,12,Kitchen Sink,1.170,0.939,0.231
1/13 1:27:48 PM,6,Kitchen Sink,0.613,0.492,0.121
1/13 1:29:42 PM,6,Kitchen Sink,2.741,2.201,0.540
1/13 1:53:36 PM,30,Sink 4,1.236,0.992,0.244
1/13 3:06:42 PM,30,Kitchen Sink,0.139,0.112,0.027
1/13 3:53:48 PM,6,Sink 4,0.619,0.497,0.122
1/13 4:38:54 PM,6,Sink 3,0.575,0.462,0.113
1/13 4:40:48 PM,30,Kitchen Sink,0.559,0.449,0.110
1/13 4:42:42 PM,12,Sink 3,0.930,0.747,0.183
1/13 4:44:42 PM,6,Sink 2,0.752,0.604,0.148
1/13 5:08:36 PM,96,DW1,1.575,1.575,0.000
1/13 5:18:24 PM,168,DW1,1.512,1.512,0.000
1/13 5:28:12 PM,132,DW1,1.308,1.308,0.000
1/13 5:38:00 PM,66,DW1,1.432,1.432,0.000
1/13 5:42:36 PM,18,Kitchen Sink,1.752,1.407,0.345
1/13 5:44:30 PM,12,Kitchen Sink,0.625,0.502,0.123
1/13 5:46:30 PM,6,Kitchen Sink,0.331,0.266,0.065
1/13 5:47:42 PM,60,DW1,1.113,1.113,0.000
1/13 5:48:24 PM,6,Kitchen Sink,0.594,0.477,0.117
1/13 5:50:18 PM,72,Kitchen Sink,1.833,1.472,0.361
1/13 5:52:18 PM,6,Kitchen Sink,2.016,1.619,0.397
1/13 6:55:30 PM,90,Sink 2,0.357,0.287,0.070
1/13 6:57:24 PM,6,Kitchen Sink,1.173,0.942,0.231
1/13 8:05:12 PM,42,Kitchen Sink,0.569,0.457,0.112
1/13 10:26:00 PM,132,Sink 4,1.654,1.328,0.326
1/13 10:27:54 PM,6,Kitchen Sink,0.572,0.459,0.113
1/13 10:51:24 PM,6,Kitchen Sink,0.243,0.195,0.048
1/13 10:53:24 PM,84,Sink 3,1.460,1.172,0.288
1/13 10:55:18 PM,168,Kitchen Sink,1.294,1.039,0.255
1/13 10:57:12 PM,48,Kitchen Sink,1.189,0.955,0.234
1/13 10:59:12 PM,126,Kitchen Sink,0.164,0.132,0.032
1/13 11:01:06 PM,12,Kitchen Sink,1.469,1.180,0.289
1/13 11:43:18 PM,6,Sink 2,0.221,0.177,0.044
1/14 5:52:48 AM,30,Kitchen Sink,0.830,0.667,0.163
1/14 6:09:42 AM,24,Kitchen Sink,1.033,0.830,0.203
1/14 8:32:54 AM,12,Kitchen Sink,1.590,1.277,0.313
1/14 8:52:00 AM,78,Sink 2,1.804,1.449,0.355
1/14 9:07:06 AM,96,Kitchen Sink,1.877,1.508,0.369
1/14 9:09:06 AM,42,Kitchen Sink,2.032,1.632,0.400
1/14 9:59:54 AM,18,Kitchen Sink,0.927,0.745,0.182
1/14 10:28:00 AM,6,Kitchen Sink,1.385,1.112,0.273
1/14 10:44:48 AM,6,Kitchen Sink,0.979,0.786,0.193
1/14 11:25:42 AM,12,Kitchen Sink,1.101,0.884,0.217
1/14 11:37:48 AM,30,Sink 3,1.908,1.532,0.376
1/14 12:52:12 PM,12,Kitchen Sink,2.321,1.864,0.457
1/14 12:54:06 PM,36,Kitchen Sink,0.971,0.780,0.191
1/14 1:42:24 PM,60,Sink 3,2.061,1.655,0.406
1/14 2:38:24 PM,36,Kitchen Sink,0.781,0.627,0.154
1/14 2:40:18 PM,42,Kitchen Sink,0.748,0.601,0.147
1/14 3:06:06 PM,6,Kitchen Sink,0.246,0.198,0.048
1/14 3:08:00 PM,150,Sink 3,1.301,1.045,0.256
1/14 3:09:54 PM,48,Kitchen Sink,1.714,1.377,0.337
1/14 3:11:48 PM,36,Sink 2,1.271,1.021,0.250
1/14 3:13:48 PM,36,Sink 3,1.364,1.096,0.268
1/14 4:36:00 PM,18,Kitchen Sink,1.719,1.381,0.338
1/14 4:38:00 PM,12,Sink 3,1.185,0.952,0.233
1/14 4:41:42 PM,6,Kitchen Sink,0.028,0.022,0.006
1/14 5:37:06 PM,54,Kitchen Sink,0.216,0.173,0.043
1/14 5:39:00 PM,48,Sink 2,1.077,0.865,0.212
1/14 5:53:12 PM,12,Kitchen Sink,2.559,2.055,0.504
1/14 6:31:54 PM,18,Kitchen Sink,0.668,0.537,0.131
1/14 6:33:36 PM,48,Kitchen Sink,1.128,0.906,0.222
1/14 6:33:48 PM,66,Kitchen Sink,1.427,1.146,0.281
1/14 6:35:36 PM,6,Kitchen Sink,0.298,0.239,0.059
1/14 6:35:48 PM,6,Kitchen Sink,0.343,0.275,0.068
1/14 6:41:00 PM,24,Kitchen Sink,1.316,1.057,0.259
1/14 6:59:00 PM,120,Sink 3,0.575,0.462,0.113
1/14 7:00:54 PM,36,Kitchen Sink,2.041,1.639,0.402
1/14 7:02:48 PM,54,Kitchen Sink,1.313,1.055,0.258
1/14 7:07:06 PM,18,Kitchen Sink,0.359,0.288,0.071
1/14 7:11:42 PM,18,Sink 3,0.805,0.647,0.158
1/14 7:13:42 PM,24,Kitchen Sink,0.664,0.533,0.131
1/14 7:29:18 PM,36,Kitchen Sink,1.262,1.014,0.248
1/14 7:33:12 PM,30,Kitchen Sink,0.997,0.801,0.196
1/14 7:41:24 PM,60,CW,2.596,2.596,0.000
1/14 7:46:24 PM,168,CW,2.720,2.720,0.000
1/14 7:54:06 PM,6,Kitchen Sink,0.660,0.530,0.130
1/14 7:56:06 PM,30,Kitchen Sink,1.328,1.067,0.261
1/14 8:58:06 PM,108,Kitchen Sink,0.483,0.388,0.095
1/14 9:30:00 PM,12,Kitchen Sink,0.401,0.322,0.079
1/14 9:59:54 PM,36,Kitchen Sink,0.053,0.043,0.010
1/14 10:01:48 PM,78,Sink 3,0.938,0.753,0.185
1/14 10:03:48 PM,12,Sink 2,2.104,1.690,0.414
1/14 10:05:42 PM,6,Kitchen Sink,0.201,0.161,0.040
1/14 11:49:36 PM,72,CW,1.494,1.494,0.000
1/14 11:54:36 PM,60,CW,1.446,1.446,0.000
1/14 11:59:36 PM,6,CW,1.606,1.606,0.000
1/15 6:22:12 AM,54,Kitchen Sink,2.152,1.729,0.423
1/15 6:31:54 AM,102,Kitchen Sink,1.376,1.105,0.271
1/15 7:12:36 AM,12,Kitchen Sink,2.009,1.614,0.395
1/15 7:29:24 AM,24,Kitchen Sink,1.673,1.344,0.329
1/15 9:03:54 AM,66,Kitchen Sink,1.933,1.553,0.380
1/15 9:14:12 AM,24,Sink 2,1.540,1.237,0.303
1/15 9:16:12 AM,30,Sink 2,1.194,0.959,0.235
1/15 11:14:12 AM,24,Kitchen Sink,0.642,0.516,0.126
1/15 11:16:12 AM,6,Sink 3,0.670,0.538,0.132
1/15 11:49:42 AM,60,CW,1.887,1.887,0.000
1/15 11:54:36 AM,54,CW,2.105,2.105,0.000
1/15 11:59:36 AM,72,CW,1.890,1.890,0.000
1/15 1:00:48 PM,36,Kitchen Sink,1.103,0.886,0.217
1/15 1:01:42 PM,24,Kitchen Sink,0.141,0.113,0.028
1/15 1:02:42 PM,96,Kitchen Sink,1.714,1.377,0.337
1/15 1:03:36 PM,54,Kitchen Sink,1.655,1.330,0.325
1/15 1:22:06 PM,6,Sink 4,1.781,1.431,0.350
1/15 1:49:00 PM,42,Sink 3,0.831,0.668,0.163
1/15 5:28:00 PM,84,DW1,1.207,1.207,0.000
1/15 5:37:48 PM,66,DW1,1.459,1.459,0.000
1/15 5:47:36 PM,72,DW1,1.422,1.422,0.000
1/15 5:57:24 PM,102,DW1,1.119,1.119,0.000
1/15 9:07:36 PM,12,Kitchen Sink,1.181,0.949,0.232
1/15 10:10:06 PM,18,Kitchen Sink,0.766,0.615,0.151
1/15 10:38:18 PM,12,Kitchen Sink,1.891,1.519,0.372
1/15 10:40:12 PM,30,Kitchen Sink,0.445,0.357,0.088
1/15 10:42:12 PM,36,Kitchen Sink,1.235,0.992,0.243
1/15 10:44:06 PM,24,Kitchen Sink,1.628,1.308,0.320
1/15 10:57:24 PM,288,Shower 1,3.617,2.906,0.711
1/15 11:09:00 PM,6,Kitchen Sink,0.339,0.272,0.067
1/15 11:17:00 PM,24,Sink 4,1.786,1.435,0.351
1/16 5:39:00 AM,60,CW,2.814,2.814,0.000
1/16 5:47:30 AM,54,Kitchen Sink,0.641,0.515,0.126
1/16 6:48:42 AM,60,Kitchen Sink,1.065,0.856,0.209
1/16 6:50:42 AM,66,Kitchen Sink,1.838,1.477,0.361
1/16 7:01:54 AM,6,Sink 4,0.580,0.466,0.114
1/16 7:11:54 AM,6,Kitchen Sink,0.420,0.337,0.083
1/16 7:20:24 AM,240,Kitchen Sink,1.160,0.932,0.228
1/16 9:13:48 AM,24,Kitchen Sink,1.663,1.336,0.327
1/16 9:57:18 AM,72,Kitchen Sink,0.049,0.039,0.010
1/16 10:14:00 AM,66,Sink 3,1.160,0.932,0.228
1/16 10:15:54 AM,12,Kitchen Sink,0.429,0.345,0.084
1/16 11:12:00 AM,6,Kitchen Sink,1.769,1.421,0.348
1/16 11:13:54 AM,12,Kitchen Sink,1.264,1.016,0.248
1/16 12:48:30 PM,24,Kitchen Sink,0.728,0.585,0.143
1/16 3:48:36 PM,6,Kitchen Sink,0.078,0.063,0.015
1/16 4:05:12 PM,12,Kitchen Sink,1.542,1.239,0.303
1/16 4:07:06 PM,6,Kitchen Sink,0.295,0.237,0.058
1/16 4:09:06 PM,6,Kitchen Sink,0.033,0.027,0.006
1/16 4:11:00 PM,30,Kitchen Sink,0.542,0.436,0.106
1/16 4:12:54 PM,30,Sink 2,1.292,1.038,0.254
1/16 4:14:54 PM,18,Kitchen Sink,0.990,0.796,0.194
1/16 4:15:00 PM,6,Sink 3,0.047,0.038,0.009
1/16 4:16:54 PM,30,Kitchen Sink,0.850,0.683,0.167
1/16 4:18:48 PM,6,Kitchen Sink,0.090,0.072,0.018
1/16 4:20:48 PM,6,Kitchen Sink,0.741,0.595,0.146
1/16 4:22:42 PM,30,Kitchen Sink,1.008,0.810,0.198
1/16 5:56:48 PM,6,Kitchen Sink,0.131,0.105,0.026
1/16 6:19:06 PM,42,Kitchen Sink,1.060,0.852,0.208
1/16 6:26:36 PM,18,Sink 2,1.223,0.983,0.240
1/16 6:31:48 PM,174,Sink 3,1.186,0.953,0.233
1/16 7:02:12 PM,18,Kitchen Sink,1.189,0.955,0.234
1/16 8:44:06 PM,54,Kitchen Sink,1.092,0.877,0.215
1/16 8:46:06 PM,18,Kitchen Sink,0.763,0.613,0.150
1/16 9:16:00 PM,24,Kitchen Sink,1.335,1.073,0.262
1/17 5:25:00 AM,12,Kitchen Sink,0.042,0.034,0.008
1/17 5:26:54 AM,66,Kitchen Sink,1.328,1.067,0.261
1/17 5:28:54 AM,6,Kitchen Sink,0.201,0.162,0.039
1/17 5:50:36 AM,6,Kitchen Sink,0.893,0.718,0.175
1/17 5:52:36 AM,60,Kitchen Sink,0.049,0.039,0.010
1/17 5:54:30 AM,90,Kitchen Sink,1.050,0.844,0.206
1/17 5:56:24 AM,42,Kitchen Sink,0.443,0.356,0.087
1/17 6:21:42 AM,24,Kitchen Sink,2.285,1.837,0.448
1/17 8:08:18 AM,48,DW1,1.568,1.568,0.000
1/17 8:16:24 AM,90,CW,1.298,1.298,0.000
1/17 8:18:06 AM,84,DW1,1.251,1.251,0.000
1/17 8:21:24 AM,66,CW,2.203,2.203,0.000
1/17 8:27:54 AM,126,DW1,1.559,1.559,0.000
1/17 8:37:42 AM,66,DW1,1.383,1.383,0.000
1/17 8:38:18 AM,18,Kitchen Sink,1.156,0.929,0.227
1/17 8:47:30 AM,66,DW1,1.537,1.537,0.000
1/17 8:57:12 AM,48,DW1,1.501,1.501,0.000
1/17 9:27:12 AM,6,Sink 3,0.444,0.357,0.087
1/17 9:42:24 AM,6,Kitchen Sink,0.690,0.555,0.135
1/17 10:08:36 AM,24,Kitchen Sink,0.626,0.503,0.123
1/17 10:10:30 AM,84,Sink 4,0.537,0.432,0.105
1/17 10:16:12 AM,6,CW,4.837,4.837,0.000
1/17 10:21:06 AM,12,CW,2.605,2.605,0.000
1/17 10:45:42 AM,96,Sink 2,1.727,1.388,0.339
1/17 11:42:24 AM,6,Kitchen Sink,0.697,0.560,0.137
1/17 3:34:00 PM,96,DW1,1.718,1.718,0.000
1/17 3:43:48 PM,102,DW1,1.180,1.180,0.000
1/17 3:53:36 PM,66,DW1,1.350,1.350,0.000
1/17 4:03:24 PM,66,DW1,1.173,1.173,0.000
1/17 5:44:00 PM,12,Kitchen Sink,0.882,0.709,0.173
1/17 6:06:54 PM,36,Kitchen Sink,1.373,1.104,0.269
1/17 6:08:48 PM,6,Kitchen Sink,0.134,0.108,0.026
1/17 6:47:36 PM,18,Sink 2,2.154,1.731,0.423
1/17 6:49:30 PM,222,Sink 4,2.255,1.812,0.443
1/17 7:45:12 PM,102,Kitchen Sink,1.602,1.288,0.314
1/17 8:36:48 PM,60,CW,2.090,2.090,0.000
1/17 8:37:48 PM,264,Bath 1,3.560,2.861,0.699
1/17 9:48:12 PM,6,Kitchen Sink,0.765,0.615,0.150
1/17 9:50:12 PM,90,Kitchen Sink,1.606,1.291,0.315
1/17 10:55:12 PM,18,Kitchen Sink,0.985,0.792,0.193
1/17 11:21:36 PM,330,Bath 1,4.428,3.559,0.869
1/18 3:54:12 AM,6,Kitchen Sink,0.587,0.472,0.115
1/18 3:56:12 AM,42,Kitchen Sink,1.200,0.965,0.235
1/18 3:58:06 AM,36,Kitchen Sink,0.994,0.799,0.195
1/18 4:00:00 AM,6,Kitchen Sink,0.560,0.450,0.110
1/18 4:02:00 AM,6,Sink 2,1.111,0.893,0.218
1/18 4:03:54 AM,24,Kitchen Sink,2.170,1.745,0.425
1/18 4:05:48 AM,6,Kitchen Sink,0.184,0.148,0.036
1/18 7:02:12 AM,12,Kitchen Sink,0.916,0.736,0.180
1/18 7:28:48 AM,624,Shower 1,2.323,1.868,0.455
1/18 7:56:06 AM,18,Kitchen Sink,0.128,0.103,0.025
1/18 7:59:24 AM,372,Shower 1,2.225,1.789,0.436
1/18 8:15:24 AM,132,Bath 1,5.421,4.358,1.063
1/18 8:57:12 AM,30,Kitchen Sink,1.609,1.294,0.315
1/18 9:30:54 AM,48,Sink 4,2.240,1.801,0.439
1/18 9:32:48 AM,36,Sink 3,2.194,1.764,0.430
1/18 11:27:48 AM,174,Kitchen Sink,1.049,0.843,0.206
1/18 11:40:30 AM,96,Kitchen Sink,1.104,0.888,0.216
1/18 11:42:30 AM,36,Sink 3,1.444,1.161,0.283
1/18 12:33:42 PM,6,Sink 2,0.108,0.087,0.021
1/18 12:58:30 PM,90,Kitchen Sink,1.385,1.113,0.272
1/18 1:00:24 PM,18,Sink 2,1.418,1.140,0.278
1/18 1:02:24 PM,6,Kitchen Sink,1.615,1.298,0.317
1/18 1:04:18 PM,30,Sink 3,1.049,0.843,0.206
1/18 1:06:12 PM,6,Kitchen Sink,1.329,1.068,0.261
1/18 3:37:18 PM,60,Kitchen Sink,2.201,1.769,0.432
1/18 3:45:00 PM,354,Bath 2,4.789,3.850,0.939
1/18 7:07:54 PM,48,Sink 2,1.243,0.999,0.244
1/18 7:50:12 PM,48,Sink 4,0.445,0.358,0.087
1/18 7:53:24 PM,24,Kitchen Sink,1.676,1.347,0.329
1/18 7:55:18 PM,18,Sink 4,1.681,1.351,0.330
1/18 8:26:30 PM,54,Sink 4,0.477,0.383,0.094
1/18 8:28:24 PM,24,Kitchen Sink,1.549,1.245,0.304
1/18 8:30:18 PM,12,Kitchen Sink,1.059,0.851,0.208
1/18 8:32:18 PM,6,Kitchen Sink,0.240,0.193,0.047
1/18 8:34:12 PM,6,Kitchen Sink,1.167,0.938,0.229
1/18 8:36:06 PM,12,Kitchen Sink,0.991,0.797,0.194
1/18 8:38:06 PM,78,Kitchen Sink,0.914,0.735,0.179
1/18 8:40:00 PM,6,Kitchen Sink,0.021,0.017,0.004
1/18 8:41:54 PM,42,Sink 2,1.104,0.888,0.216
1/18 8:43:54 PM,108,Kitchen Sink,1.182,0.950,0.232
1/18 8:45:48 PM,6,Kitchen Sink,1.889,1.519,0.370
1/18 9:00:12 PM,168,Kitchen Sink,1.914,1.539,0.375
1/18 9:11:06 PM,30,Kitchen Sink,0.049,0.039,0.010
1/18 9:13:06 PM,6,Kitchen Sink,0.980,0.788,0.192
1/18 9:15:00 PM,18,Kitchen Sink,1.442,1.159,0.283
1/18 9:16:54 PM,6,Kitchen Sink,0.573,0.461,0.112
1/18 9:18:54 PM,12,Kitchen Sink,0.759,0.610,0.149
1/18 9:20:48 PM,48,Kitchen Sink,2.091,1.681,0.410
1/19 5:15:00 AM,18,Sink 4,0.723,0.581,0.142
1/19 5:16:54 AM,42,Kitchen Sink,1.029,0.827,0.202
1/19 5:18:48 AM,12,Kitchen Sink,0.426,0.343,0.083
1/19 5:20:48 AM,42,Sink 2,1.953,1.570,0.383
1/19 5:22:42 AM,102,Kitchen Sink,0.718,0.577,0.141
1/19 5:24:36 AM,18,Sink 4,1.814,1.459,0.355
1/19 7:12:48 AM,18,Sink 2,0.214,0.172,0.042
1/19 7:50:24 AM,6,Kitchen Sink,0.399,0.321,0.078
1/19 8:29:42 AM,36,Kitchen Sink,0.743,0.597,0.146
1/19 8:31:36 AM,54,Kitchen Sink,1.160,0.933,0.227
1/19 8:33:30 AM,12,Kitchen Sink,1.165,0.937,0.228
1/19 9:13:24 AM,36,Kitchen Sink,1.629,1.310,0.319
1/19 10:15:12 AM,30,Kitchen Sink,1.218,0.979,0.239
1/19 11:29:06 AM,48,Sink 2,1.757,1.413,0.344
1/19 12:35:36 PM,48,Kitchen Sink,1.460,1.174,0.286
1/19 3:28:18 PM,6,Kitchen Sink,0.087,0.070,0.017
1/19 3:40:00 PM,114,Kitchen Sink,1.768,1.422,0.346
1/19 4:16:30 PM,12,Kitchen Sink,1.786,1.436,0.350
1/19 4:18:24 PM,72,Kitchen Sink,0.464,0.373,0.091
1/19 4:20:18 PM,6,Kitchen Sink,0.519,0.417,0.102
1/19 5:22:42 PM,6,Kitchen Sink,0.397,0.319,0.078
1/19 5:34:36 PM,36,Sink 4,0.762,0.613,0.149
1/19 5:42:18 PM,36,Kitchen Sink,2.031,1.633,0.398
1/19 5:44:12 PM,36,Kitchen Sink,0.643,0.517,0.126
1/19 5:46:06 PM,18,Kitchen Sink,0.576,0.463,0.113
1/19 5:48:06 PM,42,Kitchen Sink,1.442,1.160,0.282
1/19 5:53:48 PM,18,Kitchen Sink,0.611,0.491,0.120
1/19 5:58:24 PM,42,Kitchen Sink,1.450,1.166,0.284
1/19 6:06:48 PM,6,Kitchen Sink,0.659,0.530,0.129
1/19 6:08:48 PM,12,Kitchen Sink,1.127,0.906,0.221
1/19 6:10:42 PM,30,Kitchen Sink,0.677,0.544,0.133
1/19 6:18:18 PM,6,Kitchen Sink,0.056,0.045,0.011
1/19 6:20:12 PM,18,Kitchen Sink,0.710,0.571,0.139
1/19 6:22:06 PM,60,Kitchen Sink,1.189,0.956,0.233
1/19 8:04:42 PM,12,Kitchen Sink,0.317,0.255,0.062
1/19 8:06:42 PM,6,Sink 2,0.272,0.219,0.053
1/19 8:08:36 PM,48,Kitchen Sink,0.816,0.656,0.160
1/19 11:59:06 PM,6,Sink 2,0.035,0.028,0.007
1/20 7:26:36 AM,6,Sink 4,1.306,1.050,0.256
1/20 7:28:30 AM,6,Kitchen Sink,1.280,1.029,0.251
1/20 8:20:48 AM,6,Kitchen Sink,1.207,0.971,0.236
1/20 8:43:30 AM,6,Sink 3,0.665,0.535,0.130
1/20 11:16:48 AM,108,Kitchen Sink,1.136,0.914,0.222
1/20 11:18:42 AM,6,Sink 4,1.901,1.529,0.372
1/20 11:20:42 AM,6,Sink 4,0.082,0.066,0.016
1/20 11:22:36 AM,72,Kitchen Sink,2.296,1.847,0.449
1/20 11:24:30 AM,36,Kitchen Sink,0.900,0.724,0.176
1/20 11:26:24 AM,24,Kitchen Sink,0.818,0.658,0.160
1/20 11:28:24 AM,18,Sink 3,1.637,1.317,0.320
1/20 11:30:18 AM,36,Sink 3,1.590,1.279,0.311
1/20 11:36:18 AM,42,Kitchen Sink,1.466,1.179,0.287
1/20 11:38:12 AM,60,Kitchen Sink,1.829,1.471,0.358
1/20 11:40:12 AM,18,Sink 2,0.598,0.481,0.117
1/20 11:42:06 AM,72,Sink 3,1.320,1.062,0.258
1/20 11:44:00 AM,90,Kitchen Sink,1.328,1.068,0.260
1/20 11:45:54 AM,6,Kitchen Sink,0.521,0.419,0.102
1/20 11:47:54 AM,12,Sink 4,0.638,0.513,0.125
1/20 11:49:48 AM,84,Kitchen Sink,1.343,1.080,0.263
1/20 11:51:42 AM,72,Sink 2,1.565,1.259,0.306
1/20 11:53:42 AM,60,Kitchen Sink,1.421,1.143,0.278
1/20 11:55:36 AM,24,Sink 4,2.093,1.683,0.410
1/20 11:57:30 AM,12,Kitchen Sink,1.826,1.469,0.357
1/20 11:59:30 AM,6,Kitchen Sink,0.130,0.105,0.025
1/20 12:01:24 PM,48,Sink 4,1.207,0.971,0.236
1/20 12:17:00 PM,54,Kitchen Sink,1.067,0.858,0.209
1/20 12:43:18 PM,6,Kitchen Sink,0.299,0.240,0.059
1/20 1:08:36 PM,24,Kitchen Sink,0.913,0.734,0.179
1/20 1:10:30 PM,78,Sink 4,0.808,0.650,0.158
1/20 2:26:06 PM,24,Kitchen Sink,0.346,0.278,0.068
1/20 2:28:00 PM,78,Sink 3,0.980,0.788,0.192
1/20 3:40:06 PM,36,Sink 4,0.389,0.313,0.076
1/20 5:58:42 PM,162,Kitchen Sink,1.895,1.524,0.371
1/20 6:00:36 PM,6,Sink 4,0.525,0.422,0.103
1/20 6:18:54 PM,6,Kitchen Sink,0.196,0.158,0.038
1/20 7:11:30 PM,6,Kitchen Sink,0.807,0.649,0.158
1/20 7:59:06 PM,18,Kitchen Sink,1.408,1.132,0.276
1/20 8:27:24 PM,36,Kitchen Sink,2.253,1.812,0.441
1/20 8:29:18 PM,6,Kitchen Sink,0.821,0.660,0.161
1/20 8:31:12 PM,114,Kitchen Sink,1.930,1.552,0.378
1/20 8:33:12 PM,18,Kitchen Sink,0.054,0.043,0.011
1/20 10:03:12 PM,24,Kitchen Sink,1.960,1.576,0.384
1/20 10:05:12 PM,12,Kitchen Sink,0.840,0.676,0.164
1/20 10:07:06 PM,6,Kitchen Sink,1.335,1.074,0.261
1/20 10:56:00 PM,42,Kitchen Sink,1.172,0.943,0.229
1/21 6:19:18 AM,30,Kitchen Sink,1.062,0.854,0.208
1/21 6:45:06 AM,78,Kitchen Sink,0.049,0.039,0.010
1/21 6:47:00 AM,6,Sink 3,0.178,0.143,0.035
1/21 6:48:54 AM,186,Kitchen Sink,1.519,1.222,0.297
1/21 6:50:54 AM,30,Kitchen Sink,0.999,0.804,0.195
1/21 7:13:06 AM,6,Sink 2,0.213,0.171,0.042
1/21 7:28:54 AM,18,Kitchen Sink,1.166,0.938,0.228
1/21 8:38:54 AM,78,Sink 3,0.190,0.153,0.037
1/21 10:17:48 AM,12,Sink 2,0.223,0.179,0.044
1/21 10:21:36 AM,48,Kitchen Sink,0.420,0.338,0.082
1/21 3:15:36 PM,6,Kitchen Sink,0.418,0.336,0.082
1/21 3:17:30 PM,48,Kitchen Sink,2.092,1.683,0.409
1/21 3:42:48 PM,78,CW,2.534,2.534,0.000
1/21 4:57:00 PM,48,CW,2.485,2.485,0.000
1/21 5:15:30 PM,6,Kitchen Sink,1.112,0.895,0.217
1/21 5:17:24 PM,30,Sink 4,0.964,0.775,0.189
1/21 5:26:48 PM,6,Sink 2,0.926,0.745,0.181
1/21 5:31:54 PM,42,Sink 4,1.323,1.064,0.259
1/21 5:33:48 PM,30,Kitchen Sink,0.312,0.251,0.061
1/21 5:35:48 PM,138,Kitchen Sink,0.387,0.311,0.076
1/21 5:37:42 PM,6,Kitchen Sink,0.256,0.206,0.050
1/21 5:38:24 PM,12,Kitchen Sink,0.968,0.779,0.189
1/21 5:39:36 PM,66,Sink 2,0.605,0.487,0.118
1/21 5:40:18 PM,6,Kitchen Sink,2.385,1.919,0.466
1/21 5:42:12 PM,108,Sink 4,1.390,1.118,0.272
1/21 6:32:12 PM,66,Kitchen Sink,0.222,0.179,0.043
1/21 6:34:06 PM,6,Sink 3,1.571,1.264,0.307
1/21 6:36:00 PM,42,Kitchen Sink,0.050,0.040,0.010
1/21 7:20:24 PM,66,Kitchen Sink,1.198,0.964,0.234
1/21 7:38:24 PM,120,Kitchen Sink,0.479,0.385,0.094
1/21 7:40:18 PM,6,Kitchen Sink,0.480,0.386,0.094
1/21 7:42:12 PM,36,Kitchen Sink,0.861,0.693,0.168
1/21 8:23:36 PM,6,Sink 3,1.475,1.187,0.288
1/21 8:25:30 PM,36,Kitchen Sink,1.805,1.452,0.353
1/21 8:27:24 PM,30,Kitchen Sink,0.928,0.747,0.181
1/21 8:29:24 PM,18,Kitchen Sink,1.520,1.223,0.297
1/21 8:31:18 PM,24,Sink 2,2.344,1.886,0.458
1/21 8:53:00 PM,12,Kitchen Sink,1.190,0.957,0.233
1/21 10:48:54 PM,6,Kitchen Sink,0.927,0.746,0.181
1/22 2:51:30 AM,36,Kitchen Sink,0.471,0.379,0.092
1/22 7:09:42 AM,282,Shower 1,2.331,1.875,0.456
1/22 7:10:36 AM,6,Sink 4,1.392,1.120,0.272
1/22 8:31:06 AM,6,Kitchen Sink,2.206,1.775,0.431
1/22 9:43:12 AM,12,Sink 2,0.605,0.487,0.118
1/22 9:57:42 AM,54,Kitchen Sink,1.456,1.171,0.285
1/22 9:59:36 AM,12,Sink 3,0.964,0.776,0.188
